% Generated on 2015-12-03 20:04:47,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../petsc/anamod-features -p ../petsc/timing/aciss -n petsc_anamod_aciss -b 12"
lambda-max-by-magnitude-im,right-bandwidth,avgdistfromdiag,symmetry,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,n-struct-unsymm,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,symmetry-snorm,symmetry-fanorm,symmetry-fsnorm,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,nnzeros,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,lambda-max-by-real-part-im,colour-offsets,n-colours,relsymm,diagonal-variance,departure,nnzlow,n-nonzero-diags,sigma-max,dummy-rows-kind,kappa,n-ritz-values,colour-set-sizes,sigma-diag-dist,symmetry-anorm,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lee95-bound,lambda-max-by-real-part-re,nnzdia,trace-asquared, solver, class
0,4535,4,0,0,2358,13,0,4,1.246832e-18,0,9622,2922392.0,2407.734,24809,1.246832e-18,0,5307,2321754.0,940596.5,4535,0,0,0.03460328,-4578208.0,0,0,0,0,0,0,1.246832e-18,29.05739,183.6742,0,24809,2386,5307,0.5,183.6742,2,1,26.68532,5308,0,0,6,0,2.507131,8672595.0,9879,7952,3022392.0,0,237.2332,240,0,14946190.0,0,661.6046,100000.0,-38.81548,8673751.0,4578208.0,0,489.7917,5308,0,"29030070",-1
0,4535,4,0,0,2358,13,0,4,1.246832e-18,0,9622,2922392.0,2407.734,24809,1.246832e-18,0,5307,2321754.0,940596.5,4535,0,0,0.03460328,-4578208.0,0,0,0,0,0,0,1.246832e-18,29.05739,183.6742,0,24809,2386,5307,0.5,183.6742,2,1,26.68532,5308,0,0,6,0,2.507131,8672595.0,9879,7952,3022392.0,0,237.2332,240,0,14946190.0,0,661.6046,100000.0,-38.81548,8673751.0,4578208.0,0,489.7917,5308,0,"69654763",1
0,4535,4,0,0,2358,13,0,4,1.246832e-18,0,9622,2922392.0,2407.734,24809,1.246832e-18,0,5307,2321754.0,940596.5,4535,0,0,0.03460328,-4578208.0,0,0,0,0,0,0,1.246832e-18,29.05739,183.6742,0,24809,2386,5307,0.5,183.6742,2,1,26.68532,5308,0,0,6,0,2.507131,8672595.0,9879,7952,3022392.0,0,237.2332,240,0,14946190.0,0,661.6046,100000.0,-38.81548,8673751.0,4578208.0,0,489.7917,5308,0,"37052868",-1
0,4535,4,0,0,2358,13,0,4,4.87891e-19,0,9615,2922392.0,2407.734,24801,4.87891e-19,0,5307,2321754.0,940596.5,4535,0,0,0.03460328,-4578208.0,0,0,0,0,0,0,4.87891e-19,27.37574,183.6742,0,24801,2386,5307,0.5,183.6742,2,1,27.43293,5308,0,0,6,0,2.507131,8672619.0,9878,7952,3022392.0,0,237.9745,240,0,14946190.0,0,661.6054,100000.0,-38.81464,8673775.0,4578208.0,0,489.7917,5308,0,"69654763",1
0,4535,4,0,0,2358,13,0,4,4.87891e-19,0,9615,2922392.0,2407.734,24801,4.87891e-19,0,5307,2321754.0,940596.5,4535,0,0,0.03460328,-4578208.0,0,0,0,0,0,0,4.87891e-19,27.37574,183.6742,0,24801,2386,5307,0.5,183.6742,2,1,27.43293,5308,0,0,6,0,2.507131,8672619.0,9878,7952,3022392.0,0,237.9745,240,0,14946190.0,0,661.6054,100000.0,-38.81464,8673775.0,4578208.0,0,489.7917,5308,0,"37052868",-1
0,4535,4,0,0,2358,13,0,4,0,0,9622,2921781.0,2408.001,24816,0,0,5307,2321284.0,1009534.0,4535,19442,0,0.03443932,-4577270.0,0,0,2288636.0,6083032.0,6081388.0,0,0,28.90271,182.8039,0,24816,2386,5307,0.5,182.8039,2,1,26.8236,5308,0,0,6,0.2165538,2.495187,8600378.0,9886,7953,3021781.0,0,186.7517,240,0,14946320.0,2288636.0,537.5778,100000.0,-2.26256,8601543.0,4577270.0,8600381.0,490.4894,5308,-20000880000.0,"29030070",-1
0,4535,4,0,0,2358,13,0,4,0,0,9622,2921781.0,2408.001,24816,0,0,5307,2321284.0,1009534.0,4535,19442,0,0.03443932,-4577270.0,0,0,2288636.0,6083032.0,6081388.0,0,0,28.90271,182.8039,0,24816,2386,5307,0.5,182.8039,2,1,26.8236,5308,0,0,6,0.2165538,2.495187,8600378.0,9886,7953,3021781.0,0,186.7517,240,0,14946320.0,2288636.0,537.5778,100000.0,-2.26256,8601543.0,4577270.0,8600381.0,490.4894,5308,-20000880000.0,"69654763",-1
0,4535,4,0,0,2358,13,0,4,0,0,9622,2921781.0,2408.001,24816,0,0,5307,2321284.0,1009534.0,4535,19442,0,0.03443932,-4577270.0,0,0,2288636.0,6083032.0,6081388.0,0,0,28.90271,182.8039,0,24816,2386,5307,0.5,182.8039,2,1,26.8236,5308,0,0,6,0.2165538,2.495187,8600378.0,9886,7953,3021781.0,0,186.7517,240,0,14946320.0,2288636.0,537.5778,100000.0,-2.26256,8601543.0,4577270.0,8600381.0,490.4894,5308,-20000880000.0,"37052868",1
0,4535,4,0,0,2358,13,0,4,-6.505213e-19,0,9619,2921781.0,2407.453,24812,-6.505213e-19,0,5307,2321284.0,1009534.0,4535,19438,0,0.03443932,-4577270.0,0,0,2288636.0,6083068.0,6081424.0,0,457.5238,29.65389,182.8039,0,24812,2386,5307,0.5083333,182.8039,2,1,29.02894,5308,0,0,6,0.2165887,2.495187,8600429.0,9885,7951,3021781.0,0,186.7466,240,0,14939620.0,2288636.0,537.5907,100000.0,-2.262548,8601595.0,4577270.0,8600432.0,490.4894,5308,-20000880000.0,"69654763",1
0,4535,4,0,0,2358,13,0,4,-6.505213e-19,0,9619,2921781.0,2407.453,24812,-6.505213e-19,0,5307,2321284.0,1009534.0,4535,19438,0,0.03443932,-4577270.0,0,0,2288636.0,6083068.0,6081424.0,0,457.5238,29.65389,182.8039,0,24812,2386,5307,0.5083333,182.8039,2,1,29.02894,5308,0,0,6,0.2165887,2.495187,8600429.0,9885,7951,3021781.0,0,186.7466,240,0,14939620.0,2288636.0,537.5907,100000.0,-2.262548,8601595.0,4577270.0,8600432.0,490.4894,5308,-20000880000.0,"37052868",-1
0,5307,5,0,0,2780,15,0,5,-29.27294,0,9766,45459.15,2427.286,28862,-1.962222e-07,0,4535,45472.32,14452.78,5307,23460,0,1.700161e-05,-68905.43,0,0,34452.72,128300.2,128300.2,0,29.27042,27.38287,0.09024454,0,28862,2797,4535,0.5,0.06013688,2,0,27.27156,5308,0,0,6,0.1871665,0.001052389,181443.6,13788,8312,45489.36,0,1.193763,240,0,12699510.0,34452.72,29.38235,26.10338,-0.8194466,181443.9,68905.43,181443.9,29.27042,5308,2047.704,"29030070",-1
0,5307,5,0,0,2780,15,0,5,-29.27294,0,9766,45459.15,2427.286,28862,-1.962222e-07,0,4535,45472.32,14452.78,5307,23460,0,1.700161e-05,-68905.43,0,0,34452.72,128300.2,128300.2,0,29.27042,27.38287,0.09024454,0,28862,2797,4535,0.5,0.06013688,2,0,27.27156,5308,0,0,6,0.1871665,0.001052389,181443.6,13788,8312,45489.36,0,1.193763,240,0,12699510.0,34452.72,29.38235,26.10338,-0.8194466,181443.9,68905.43,181443.9,29.27042,5308,2047.704,"69654763",1
0,5307,5,0,0,2780,15,0,5,-29.27294,0,9766,45459.15,2427.286,28862,-1.962222e-07,0,4535,45472.32,14452.78,5307,23460,0,1.700161e-05,-68905.43,0,0,34452.72,128300.2,128300.2,0,29.27042,27.38287,0.09024454,0,28862,2797,4535,0.5,0.06013688,2,0,27.27156,5308,0,0,6,0.1871665,0.001052389,181443.6,13788,8312,45489.36,0,1.193763,240,0,12699510.0,34452.72,29.38235,26.10338,-0.8194466,181443.9,68905.43,181443.9,29.27042,5308,2047.704,"37052868",1
0,4535,4,0,0,2358,13,0,4,1.409463e-18,0,9622,2934796.0,2408.001,24809,1.409463e-18,0,5307,2331310.0,1010697.0,4535,19435,0,0.03438987,-4597404.0,0,0,2298703.0,6166573.0,6164951.0,0,1.409463e-18,29.49455,182.5414,0,24809,2386,5307,0.55,182.5414,2,1,27.02648,5308,0,0,6,0.2166149,2.491584,8718555.0,9879,7953,3034796.0,0,195.2486,240,0,14946320.0,2298703.0,557.399,100000.0,-29.88834,8719705.0,4597404.0,8718558.0,490.2122,5308,-20000880000.0,"29030070",-1
0,4535,4,0,0,2358,13,0,4,1.409463e-18,0,9622,2934796.0,2408.001,24809,1.409463e-18,0,5307,2331310.0,1010697.0,4535,19435,0,0.03438987,-4597404.0,0,0,2298703.0,6166573.0,6164951.0,0,1.409463e-18,29.49455,182.5414,0,24809,2386,5307,0.55,182.5414,2,1,27.02648,5308,0,0,6,0.2166149,2.491584,8718555.0,9879,7953,3034796.0,0,195.2486,240,0,14946320.0,2298703.0,557.399,100000.0,-29.88834,8719705.0,4597404.0,8718558.0,490.2122,5308,-20000880000.0,"69654763",1
0,4535,4,0,0,2358,13,0,4,1.409463e-18,0,9622,2934796.0,2408.001,24809,1.409463e-18,0,5307,2331310.0,1010697.0,4535,19435,0,0.03438987,-4597404.0,0,0,2298703.0,6166573.0,6164951.0,0,1.409463e-18,29.49455,182.5414,0,24809,2386,5307,0.55,182.5414,2,1,27.02648,5308,0,0,6,0.2166149,2.491584,8718555.0,9879,7953,3034796.0,0,195.2486,240,0,14946320.0,2298703.0,557.399,100000.0,-29.88834,8719705.0,4597404.0,8718558.0,490.2122,5308,-20000880000.0,"37052868",-1
0,2137,291,0,0,4,603,0,291,475952.8,0,340229,190659.7,1068.327,682797,32.46661,0,2137,1347558.0,191029.0,2137,0,0,6432.047,-777780.9,0,0,0,0,0,0,475952.8,8.405513,15044560.0,0,682797,2338,2137,0.9803922,15044560.0,56,1,9.03683,2339,0,0,205,0,17872.15,5463.311,340229,4273,475954.0,0,1288.836,51,0,2663181.0,0,238161.0,0,237791.7,1249194.0,1349392.0,0,475952.8,2339,0,"29030070",1
0,2137,291,0,0,4,603,0,291,475952.8,0,340229,190659.7,1068.327,682797,32.46661,0,2137,1347558.0,191029.0,2137,0,0,6432.047,-777780.9,0,0,0,0,0,0,475952.8,8.405513,15044560.0,0,682797,2338,2137,0.9803922,15044560.0,56,1,9.03683,2339,0,0,205,0,17872.15,5463.311,340229,4273,475954.0,0,1288.836,51,0,2663181.0,0,238161.0,0,237791.7,1249194.0,1349392.0,0,475952.8,2339,0,"69654763",-1
0,2137,291,0,0,4,603,0,291,475952.8,0,340229,190659.7,1068.327,682797,32.46661,0,2137,1347558.0,191029.0,2137,0,0,6432.047,-777780.9,0,0,0,0,0,0,475952.8,8.405513,15044560.0,0,682797,2338,2137,0.9803922,15044560.0,56,1,9.03683,2339,0,0,205,0,17872.15,5463.311,340229,4273,475954.0,0,1288.836,51,0,2663181.0,0,238161.0,0,237791.7,1249194.0,1349392.0,0,475952.8,2339,0,"37052868",-1
0,4259,40,0,0,8485,148,0,40,-2.056688e-14,0,119972,0,3150.77,433071,-2.056688e-14,0,4291,18.43538,0,4259,0,0,2.401156e-07,-18.43542,0,0,0,0,0,0,-5.694618e-07,23.44316,0.002546426,0,433071,10605,4291,0.4,-0.002546426,2,-1,23.90546,10605,0,0,22,0,5.606368e-07,0.03112951,302494,4407,0,0,1.287311,10,0,20552490.0,0,0.001543217,3.668682,-0.001137027,353.7695,18.43542,0,9.919843e-14,10605,0,"29030070",-1
0,4259,40,0,0,8485,148,0,40,-2.056688e-14,0,119972,0,3150.77,433071,-2.056688e-14,0,4291,18.43538,0,4259,0,0,2.401156e-07,-18.43542,0,0,0,0,0,0,-5.694618e-07,23.44316,0.002546426,0,433071,10605,4291,0.4,-0.002546426,2,-1,23.90546,10605,0,0,22,0,5.606368e-07,0.03112951,302494,4407,0,0,1.287311,10,0,20552490.0,0,0.001543217,3.668682,-0.001137027,353.7695,18.43542,0,9.919843e-14,10605,0,"69654763",-1
0,4259,40,0,0,8485,148,0,40,-2.056688e-14,0,119972,0,3150.77,433071,-2.056688e-14,0,4291,18.43538,0,4259,0,0,2.401156e-07,-18.43542,0,0,0,0,0,0,-5.694618e-07,23.44316,0.002546426,0,433071,10605,4291,0.4,-0.002546426,2,-1,23.90546,10605,0,0,22,0,5.606368e-07,0.03112951,302494,4407,0,0,1.287311,10,0,20552490.0,0,0.001543217,3.668682,-0.001137027,353.7695,18.43542,0,9.919843e-14,10605,0,"37052868",1
0,202,3,0,4,21,13,0,3,1000.0,0,581,23638.58,102.0418,1608,-7.422428e-13,0,329,2004013.0,23638.89,202,0,0,30361.99,-30291.55,0,0,0,0,0,0,1.0,36.09691,13055660.0,0,1608,430,329,0.9512195,13055660.0,1,1,36.09691,430,0,0,4,0,138532.3,36698.58,597,311,2001004.0,0,6537936.0,82,0,25586.49,0,1000533.0,3.205968,1000471.0,4138865.0,2004013.0,0,2001004.0,430,0,"29030070",-1
0,202,3,0,4,21,13,0,3,1000.0,0,581,23638.58,102.0418,1608,-7.422428e-13,0,329,2004013.0,23638.89,202,0,0,30361.99,-30291.55,0,0,0,0,0,0,1.0,36.09691,13055660.0,0,1608,430,329,0.9512195,13055660.0,1,1,36.09691,430,0,0,4,0,138532.3,36698.58,597,311,2001004.0,0,6537936.0,82,0,25586.49,0,1000533.0,3.205968,1000471.0,4138865.0,2004013.0,0,2001004.0,430,0,"37052868",1
0,100,8,0,0,99,9,1,8,56651.75,0,38612,4298.523,66.22222,87025,23.69245,0,100,89701.22,45206.99,100,0,0,775.2334,-192.9963,0,0,0,0,0,0,56651.75,1.129968,7598062.0,0,87025,9801,100,1.0,7598062.0,4,2,1.249586,9801,0,0,8,0,2737.322,10582.85,38612,9,56673.33,0,1.384842,37,0,10920.05,0,7871.642,0,48780.11,296999.8,89894.21,0,56651.75,9801,0,"69654763",1
0,100,8,0,0,99,9,1,8,56651.75,0,38612,4298.523,66.22222,87025,23.69245,0,100,89701.22,45206.99,100,0,0,775.2334,-192.9963,0,0,0,0,0,0,56651.75,1.129968,7598062.0,0,87025,9801,100,1.0,7598062.0,4,2,1.249586,9801,0,0,8,0,2737.322,10582.85,38612,9,56673.33,0,1.384842,37,0,10920.05,0,7871.642,0,48780.11,296999.8,89894.21,0,56651.75,9801,0,"37052868",-1
0,100,8,0,0,99,9,1,8,395697.2,0,38612,61355.33,66.22222,87025,101.3535,0,100,628785.8,311615.4,100,0,0,4802.857,-1448.134,0,0,0,0,0,0,395697.2,1.20324,47072800.0,0,87025,9801,100,1.0,47072800.0,4,2,1.560951,9801,0,0,8,0,18251.71,74983.69,38612,9,395860.9,0,1.581144,37,0,10920.05,0,72718.55,0,322978.6,1969674.0,630234.0,0,395697.2,9801,0,"69654763",1
0,100,8,0,0,99,9,1,8,395697.2,0,38612,61355.33,66.22222,87025,101.3535,0,100,628785.8,311615.4,100,0,0,4802.857,-1448.134,0,0,0,0,0,0,395697.2,1.20324,47072800.0,0,87025,9801,100,1.0,47072800.0,4,2,1.560951,9801,0,0,8,0,18251.71,74983.69,38612,9,395860.9,0,1.581144,37,0,10920.05,0,72718.55,0,322978.6,1969674.0,630234.0,0,395697.2,9801,0,"37052868",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.6280644,460.3435,5976,0.1818182,0,864,5.727274,1.090976,864,0,0,0.2578105,-1.0,0,0,0,0,0,0,2.87165,77.12422,314.5288,0,5976,1154,864,0.6333333,314.5288,2,1,77.12422,1220,0,0,5,0,0.2616684,0.0008217997,2638,1601,2.871652,0,6.203452,60,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"29030070",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.6280644,460.3435,5976,0.1818182,0,864,5.727274,1.090976,864,0,0,0.2578105,-1.0,0,0,0,0,0,0,2.87165,77.12422,314.5288,0,5976,1154,864,0.6333333,314.5288,2,1,77.12422,1220,0,0,5,0,0.2616684,0.0008217997,2638,1601,2.871652,0,6.203452,60,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"69654763",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.6280644,460.3435,5976,0.1818182,0,864,5.727274,1.090976,864,0,0,0.2578105,-1.0,0,0,0,0,0,0,2.87165,77.12422,314.5288,0,5976,1154,864,0.6333333,314.5288,2,1,77.12422,1220,0,0,5,0,0.2616684,0.0008217997,2638,1601,2.871652,0,6.203452,60,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"37052868",1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.6280655,460.3435,5976,0.1818182,0,864,5.727292,1.090976,864,0,0,0.2578103,-1.0,0,0,0,0,0,0,2.87165,77.12001,314.5286,0,5976,1154,864,0.5128205,314.5286,2,1,77.12001,1220,0,0,5,0,0.2616685,0.0007024671,2638,1601,2.871659,0,6.203483,39,0,475474.4,0,1.93583,0,0.9358295,18.80816,5.727291,0,2.871659,1220,0,"29030070",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.6280655,460.3435,5976,0.1818182,0,864,5.727292,1.090976,864,0,0,0.2578103,-1.0,0,0,0,0,0,0,2.87165,77.12001,314.5286,0,5976,1154,864,0.5128205,314.5286,2,1,77.12001,1220,0,0,5,0,0.2616685,0.0007024671,2638,1601,2.871659,0,6.203483,39,0,475474.4,0,1.93583,0,0.9358295,18.80816,5.727291,0,2.871659,1220,0,"69654763",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.6280655,460.3435,5976,0.1818182,0,864,5.727292,1.090976,864,0,0,0.2578103,-1.0,0,0,0,0,0,0,2.87165,77.12001,314.5286,0,5976,1154,864,0.5128205,314.5286,2,1,77.12001,1220,0,0,5,0,0.2616685,0.0007024671,2638,1601,2.871659,0,6.203483,39,0,475474.4,0,1.93583,0,0.9358295,18.80816,5.727291,0,2.871659,1220,0,"37052868",1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.6280809,460.3435,5976,0.1818182,0,864,5.727495,1.090976,864,0,0,0.2578102,-1.0,0,0,0,0,0,0,2.87165,77.21716,314.5285,0,5976,1154,864,0.4821429,314.5285,2,1,77.21716,1220,0,0,5,0,0.2616692,0.0004200733,2638,1601,2.871745,0,6.203874,56,0,475474.4,0,1.935872,0,0.9358725,18.80817,5.727493,0,2.871745,1220,0,"29030070",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.6280809,460.3435,5976,0.1818182,0,864,5.727495,1.090976,864,0,0,0.2578102,-1.0,0,0,0,0,0,0,2.87165,77.21716,314.5285,0,5976,1154,864,0.4821429,314.5285,2,1,77.21716,1220,0,0,5,0,0.2616692,0.0004200733,2638,1601,2.871745,0,6.203874,56,0,475474.4,0,1.935872,0,0.9358725,18.80817,5.727493,0,2.871745,1220,0,"69654763",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.6280809,460.3435,5976,0.1818182,0,864,5.727495,1.090976,864,0,0,0.2578102,-1.0,0,0,0,0,0,0,2.87165,77.21716,314.5285,0,5976,1154,864,0.4821429,314.5285,2,1,77.21716,1220,0,0,5,0,0.2616692,0.0004200733,2638,1601,2.871745,0,6.203874,56,0,475474.4,0,1.935872,0,0.9358725,18.80817,5.727493,0,2.871745,1220,0,"32874610",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.6280809,460.3435,5976,0.1818182,0,864,5.727495,1.090976,864,0,0,0.2578102,-1.0,0,0,0,0,0,0,2.87165,77.21716,314.5285,0,5976,1154,864,0.4821429,314.5285,2,1,77.21716,1220,0,0,5,0,0.2616692,0.0004200733,2638,1601,2.871745,0,6.203874,56,0,475474.4,0,1.935872,0,0.9358725,18.80817,5.727493,0,2.871745,1220,0,"37052868",1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.5370867,460.3435,5976,0.1818182,0,864,5.727274,0.9999986,864,0,0,0.2578098,-1.0,0,0,0,0,0,0,2.87165,77.12,314.528,0,5976,1154,864,0.7012987,314.528,2,1,77.12,1220,0,0,5,0,0.2616686,1.705525e-05,2638,1601,2.871652,0,6.203451,77,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"29030070",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.5370867,460.3435,5976,0.1818182,0,864,5.727274,0.9999986,864,0,0,0.2578098,-1.0,0,0,0,0,0,0,2.87165,77.12,314.528,0,5976,1154,864,0.7012987,314.528,2,1,77.12,1220,0,0,5,0,0.2616686,1.705525e-05,2638,1601,2.871652,0,6.203451,77,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"69654763",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.5370867,460.3435,5976,0.1818182,0,864,5.727274,0.9999986,864,0,0,0.2578098,-1.0,0,0,0,0,0,0,2.87165,77.12,314.528,0,5976,1154,864,0.7012987,314.528,2,1,77.12,1220,0,0,5,0,0.2616686,1.705525e-05,2638,1601,2.871652,0,6.203451,77,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"37052868",1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.5370867,460.3435,5976,0.1818182,0,864,5.727274,0.9999986,864,0,0,0.2578098,-1.0,0,0,0,0,0,0,2.87165,77.12,314.528,0,5976,1154,864,0.7012987,314.528,2,1,77.12,1220,0,0,5,0,0.2616686,3.583091e-05,2638,1601,2.871652,0,6.203451,77,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"29030070",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.5370867,460.3435,5976,0.1818182,0,864,5.727274,0.9999986,864,0,0,0.2578098,-1.0,0,0,0,0,0,0,2.87165,77.12,314.528,0,5976,1154,864,0.7012987,314.528,2,1,77.12,1220,0,0,5,0,0.2616686,3.583091e-05,2638,1601,2.871652,0,6.203451,77,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"69654763",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.5370867,460.3435,5976,0.1818182,0,864,5.727274,0.9999986,864,0,0,0.2578098,-1.0,0,0,0,0,0,0,2.87165,77.12,314.528,0,5976,1154,864,0.7012987,314.528,2,1,77.12,1220,0,0,5,0,0.2616686,3.583091e-05,2638,1601,2.871652,0,6.203451,77,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"37052868",1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.8175584,460.3435,5976,0.1818182,0,864,5.727274,0.9999986,864,0,0,0.2578099,-1.0,0,0,0,0,0,0,2.87165,77.12,314.5281,0,5976,1154,864,0.7160494,314.5281,2,1,77.12,1220,0,0,5,0,0.2616686,9.111379e-05,2638,1601,2.871652,0,15.74023,81,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"69654763",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.8175584,460.3435,5976,0.1818182,0,864,5.727274,0.9999986,864,0,0,0.2578099,-1.0,0,0,0,0,0,0,2.87165,77.12,314.5281,0,5976,1154,864,0.7160494,314.5281,2,1,77.12,1220,0,0,5,0,0.2616686,9.111379e-05,2638,1601,2.871652,0,15.74023,81,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"37052868",1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.9999002,460.3435,5976,0.1818182,0,864,5.727274,0.9999968,864,864,0,0.25781,-1.0,0,0,5.727273,0.0001634123,18.80816,0,2.87165,77.12,314.5282,0,5976,1154,864,0.6373626,314.5282,2,1,77.12,1220,0,0,5,0.8554217,0.2616685,0.0002310999,2638,1601,2.871652,0,29726.73,91,0,475474.4,0.0001417359,1.935826,0,0.9358258,18.80816,5.727273,0.0002310999,2.871652,1220,353.7468,"29030070",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.9999002,460.3435,5976,0.1818182,0,864,5.727274,0.9999968,864,864,0,0.25781,-1.0,0,0,5.727273,0.0001634123,18.80816,0,2.87165,77.12,314.5282,0,5976,1154,864,0.6373626,314.5282,2,1,77.12,1220,0,0,5,0.8554217,0.2616685,0.0002310999,2638,1601,2.871652,0,29726.73,91,0,475474.4,0.0001417359,1.935826,0,0.9358258,18.80816,5.727273,0.0002310999,2.871652,1220,353.7468,"37052868",1
0,19,3,0,2,6,9,0,3,580.0,0,405,275.4623,46.96629,771,1.0,0,167,681.7309,145.0047,19,0,0,2.828952,-1984.9,0,0,0,0,0,0,580.0,5.045255,585.5931,0,771,207,167,0.53125,580.415,1,0,4.387767,207,0,0,5,0,40.21372,2278.757,159,89,855.4623,0,117.264,224,0,10776.98,0,296.691,13.28431,283.309,2353.586,1984.9,0,580.0,207,0,"37052868",1
0,15047,13,0,0,4,153,0,13,1.0534,0,259195,95140.18,6827.318,565956,0.8540067,0,14782,108680.0,8832.328,15047,506896,0,3.609065,-108786.5,0,0,54744.68,113626.0,110692.0,0,1.0,17.58501,149740.1,0,565956,41490,14782,1.0,121180.5,2,0,18.1938,41490,0,0,26,0.1043544,18.83764,122899.4,265271,4180,108307.3,0,18.41862,47,0,120399000.0,55156.66,424.4825,13159.38,424.6765,158630.3,108786.5,156539.8,855.8679,41490,-658153500.0,"29030070",-1
0,15047,13,0,0,4,153,0,13,1.0534,0,259195,95140.18,6827.318,565956,0.8540067,0,14782,108680.0,8832.328,15047,506896,0,3.609065,-108786.5,0,0,54744.68,113626.0,110692.0,0,1.0,17.58501,149740.1,0,565956,41490,14782,1.0,121180.5,2,0,18.1938,41490,0,0,26,0.1043544,18.83764,122899.4,265271,4180,108307.3,0,18.41862,47,0,120399000.0,55156.66,424.4825,13159.38,424.6765,158630.3,108786.5,156539.8,855.8679,41490,-658153500.0,"37052868",1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.5370867,460.3435,5976,0.1818182,0,864,5.727274,0.9999986,864,0,0,0.2578098,-1.0,0,0,0,0,0,0,2.87165,77.12,314.528,0,5976,1154,864,0.7012987,314.528,2,1,77.12,1220,0,0,5,0,0.2616686,1.169915e-05,2638,1601,2.871652,0,6.203451,77,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"29030070",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.5370867,460.3435,5976,0.1818182,0,864,5.727274,0.9999986,864,0,0,0.2578098,-1.0,0,0,0,0,0,0,2.87165,77.12,314.528,0,5976,1154,864,0.7012987,314.528,2,1,77.12,1220,0,0,5,0,0.2616686,1.169915e-05,2638,1601,2.871652,0,6.203451,77,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"69654763",-1
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.5370867,460.3435,5976,0.1818182,0,864,5.727274,0.9999986,864,0,0,0.2578098,-1.0,0,0,0,0,0,0,2.87165,77.12,314.528,0,5976,1154,864,0.7012987,314.528,2,1,77.12,1220,0,0,5,0,0.2616686,1.169915e-05,2638,1601,2.871652,0,6.203451,77,0,475474.4,0,1.935826,0,0.9358258,18.80816,5.727273,0,2.871652,1220,0,"37052868",1
