@relation MatrixNameWithFeatValFeb22RS2_WG

@attribute avg-diag-dist numeric
@attribute norm1 numeric
@attribute col-variability numeric
@attribute min-nnzeros-per-row numeric
@attribute row-variability numeric
@attribute kappa numeric
@attribute time numeric
@attribute solver numeric
@attribute matrix_name {hydr1c_A_76,hydr1c_A_27,hydr1c_A_26,hydr1c_A_25,hydr1c_A_23,hydr1c_A_22,hydr1c_A_21,Si5H12,g7jac020,g7jac140,rail_5177_E,ex18,bcsstm20,fpga_dcop_23,fpga_dcop_26,fpga_dcop_28,extr1b_A_15,bayer10,Pres_Poisson,TSOPF_RS_b162_c4,S40PI_n,mark3jac020sc,adder_dcop_04,adder_dcop_07,adder_dcop_01,t2d_q9_A_43,extr1b_A_12,radfr1,hydr1c_A_24,extr1b_A_11,ck400,t2d_q9_A_45,extr1b_A_10,t2d_q9_A_44,t2d_q4_A_03,hydr1c_A_20,jan99jac020sc,fd18,fd15,rdist1,rdist2,fd12,t2d_q4_A_11,fs_760_2,as-caida_G_121,as-caida_G_120,t2d_q4_A_17,as-caida_G_122,t2d_q4_A_19,t2d_q4_A_18,oscil_dcop_56,c-39,c-38,t2d_q9_A_03,oscil_dcop_57,oscil_dcop_41,hydr1c_A_17,c-31,c-30,c-33,c-32,c-35,c-34,c-37,hydr1c_A_15,oscil_dcop_52,cz20468,rail_1357_E,oscil_dcop_50,oscil_dcop_53,hydr1c_A_13,oscil_trans_01,t2d_q4_A_14,hydr1c_A_10,s1rmt3m1,west0381,hvdc1,Trefethen_150,oscil_dcop_51,std1_Jac2,jan99jac040,fpga_dcop_20,g7jac060sc,fpga_dcop_21,viscoplastic2_C_4,viscoplastic2_C_5,viscoplastic2_C_3,LF10000_E,c-48,c-49,c-44,c-45,c-46,c-47,c-40,c-41,c-42,circuit_2,ex21,fpga_dcop_27,bodyy6,extr1b_A_04,extr1b_A_05,extr1b_A_06,extr1b_A_07,extr1b_A_01,extr1b_A_02,extr1b_A_03,extr1b_A_08,extr1b_A_09,lung1,ex26,cavity20,cavity21,cavity22,cavity23,cavity24,cavity25,cavity26,fpga_dcop_10,oscil_dcop_08,g7jac020sc,t2d_q4_A_24,s2rmq4m1,cyl6,TSOPF_RS_b162_c1,fpga_dcop_14,adder_dcop_41,adder_dcop_43,adder_dcop_42,adder_dcop_45,adder_dcop_44,ted_B_unscaled,raefsky3,adder_dcop_48,raefsky1,onetone1,raefsky6,raefsky5,raefsky4,west0132,circuit204,nasa4704,g7jac010sc,lhr17c,hydr1c_A_70,hydr1c_A_71,hydr1c_A_72,hydr1c_A_73,hydr1c_A_74,hydr1c_A_75,extr1,t2d_q9_A_18,t2d_q9_A_19,hydr1,utm5940,s3rmt3m1,e40r0100,rim,cz148,g7jac050sc,LFAT5_E,wang3,Zd_Jac3,vt2010,Dubcova1,std1_Jac3_db,wang4,g7jac080,bbmat,t2d_q4_A_43,t2d_q4_A_41,t2d_q4_A_44,fp,t2dal_bci_E,cz5108,oscil_dcop_38,oscil_dcop_39,west0156,chipcool0,chipcool1,oscil_dcop_32,oscil_dcop_33,oscil_dcop_30,oscil_dcop_31,oscil_dcop_36,oscil_dcop_37,oscil_dcop_34,oscil_dcop_35,rajat22,rajat27,poli3,poli4,lhr04,west0167,S20PI_n,b_dyn,jan99jac040sc,inlet,PGPgiantcompo,pores_3,gyro_M,hydr1c_A_38,hydr1c_A_39,t2d_q4_A_10,hydr1c_A_34,hydr1c_A_35,hydr1c_A_36,hydr1c_A_37,hydr1c_A_30,hydr1c_A_31,hydr1c_A_32,hydr1c_A_33,heart2,ted_A,oscil_dcop_54,t2d_q9_A_31,t2d_q4_A_40,fpga_dcop_32,fpga_dcop_31,fpga_dcop_30,fpga_dcop_37,fpga_dcop_36,fpga_dcop_35,fpga_dcop_34,impcol_a,g7jac140sc,fpga_dcop_39,fpga_dcop_38,rail_5177,Zd_Jac3_db,bayer08,bayer09,bayer06,bayer07,bayer04,bayer05,bayer02,bayer03,adder_dcop_10,adder_dcop_11,t2d_q4_A_12,nasa1824,t2dah_a,hydr1c_A_64,t2dal_bci_Aside,rail_20209_E,t2d_q9_A_29,garon1,xingo3012,add32,hydr1c_A_28,t2d_q9_A_22,t2d_q9_A_21,t2d_q9_A_27,t2d_q9_A_07,t2d_q9_A_25,t2d_q9_A_24,g7jac040,t2d_q4_A_15,hydr1c_A_68,spiral_E,Zd_Jac6_db,smt,t2d_q4_A_13,t2dah_E,t2d_q4_A_06,t2d_q4_A_07,t2d_q4_A_05,t2d_q4_A_02,as-caida_G_115,t2d_q4_A_01,as-caida_G_119,Reuters911_Day_38,filter2D,t2d_q4_A_08,t2d_q4_A_09,cz628,flowmeter0,LFAT5000_E,flowmeter5,t2d_q4_A_16,LFAT5000_M,DK01R,juba40k,piston_M,viscoplastic1,TSOPF_RS_b9_c6,av41092,SiNa,g7jac060,oscil_dcop_55,S80PI_n,t2d_q9_A_36,rail_20209,Si10H16,piston_E,west2021,t2d_q9_A_37,spiral,std1_Jac3,west0655,c-57,c-56,c-54,c-53,c-52,c-51,c-50,extr1b_A_39,extr1b_A_38,extr1b_A_31,extr1b_A_30,extr1b_A_33,extr1b_A_32,extr1b_A_35,extr1b_A_34,extr1b_A_37,extr1b_A_36,oscil_dcop_45,oscil_dcop_49,oscil_dcop_48,lhr17,lhr10,LFAT5000,oscil_dcop_44,lhr11,sinc18,sinc12,c-36,sinc15,t2dal_bci,t2d_q4_A_42,adder_dcop_52,adder_dcop_50,adder_dcop_51,adder_dcop_56,adder_dcop_54,cz308,mark3jac040sc,oscil_dcop_43,Zhao2,jan99jac020,hydr1c_A_45,hydr1c_A_44,hydr1c_A_47,hydr1c_A_46,hydr1c_A_41,hydr1c_A_43,hydr1c_A_42,ex13,hydr1c_A_49,hydr1c_A_48,fpga_dcop_48,plat1919,fpga_dcop_41,fpga_dcop_46,lhr34c,ex7,Zd_Jac2,ex5,Zd_Jac6,g7jac120,tube2,TSOPF_RS_b678_c1,watt_2,inlet_E,S10PI_n,S80PI_n1_E,rotor2,oscil_dcop_40,rotor1,crystk03,gyro,Reuters911_Day_64,utm1700b,as-caida,t2d_q4_A_39,oscil_dcop_47,t2d_q4_A_37,t2d_q4_A_36,t2d_q4_A_35,t2d_q4_A_34,t2d_q4_A_33,t2d_q4_A_31,t2d_q4_A_30,lhr34,c-19,c-18,extr1b,lund_b,oscil_dcop_07,oscil_dcop_06,oscil_dcop_05,oscil_dcop_04,oscil_dcop_03,oscil_dcop_02,oscil_dcop_01,oscil_dcop_09,jan99jac120sc,TSOPF_RS_b300_c1,igbt3,t2d_q9_A_41,plbuckle,oscil_dcop_11,Zd_Jac2_db,jan99jac100,jazz,utm300,LFAT5,t2d_q9_A_40,S20PI_n1_E,piston,plbuckle_G,vibrobox,hydr1c_A_58,nasa2910,ww_36_pmec_36,hydr1c_A_01,hydr1c_A_03,hydr1c_A_02,hydr1c_A_05,hydr1c_A_04,hydr1c_A_07,hydr1c_A_06,hydr1c_A_09,hydr1c_A_08,hydr1c_A_59,t2d_q9_A_42,fpga_dcop_08,fpga_dcop_07,fpga_dcop_04,fpga_dcop_05,fpga_dcop_02,fpga_dcop_03,mark3jac100,shermanACd,shermanACb,shermanACa,TSOPF_RS_b300_c2,TSOPF_RS_b300_c3,adder_dcop_29,t2d_q9_A_30,meg1,adder_dcop_23,adder_dcop_22,adder_dcop_21,adder_dcop_20,mark3jac080,swang1,swang2,west1505,t2d_q9_A_38,t2d_q9_A_39,add20,cbuckle_G,t2d_q9_A_32,t2d_q9_A_33,t2d_q9_A_34,t2d_q9_A_35,t2d_q9_A_05,iprob,Si2,jan99jac100sc,t2d_q9_A_16,adder_trans_01,Reuters911_Day_23,g7jac080sc,wathen120,viscoplastic1_C_7,ns3Da,viscoplastic1_C_5,d_ss,viscoplastic1_C_3,viscoplastic1_C_2,viscoplastic1_C_1,nmos3,g7jac040sc,utm3060,jan99jac060sc,viscoplastic1_C_4,SiH4,S40PI_n1_E,LF10000_M,poli,t2d_q9_A_14,Reuters911_Day_54,circuit_1,powersim,std1_Jac2_db,mark3jac040,cage9,circuit_3,Zhao1,cage5,cage7,c-43,t2d_q4_A_29,t2d_q9_A_26,t2d_q9_A_15,nasa2146,hydr1c,t2dal_E,wathen100,mark3jac060,c-62,c-60,c-61,t2d_q4_A_27,extr1b_A_28,extr1b_A_29,extr1b_A_26,extr1b_A_27,extr1b_A_24,extr1b_A_25,extr1b_A_22,extr1b_A_23,extr1b_A_20,extr1b_A_21,rajat05,rajat04,shyy41,lhr11c,hydr1c_A_40,LF10_E,t2d_q4_A_45,memplus,airfoil_2d,cavity06,cavity07,cavity04,cavity05,cavity02,cavity03,cavity01,Ill_Stokes,cavity08,cavity09,lhr07c,adder_dcop_69,adder_dcop_68,adder_dcop_67,adder_dcop_64,ww_vref_6405,adder_dcop_61,s2rmt3m1,n3c6-b1,n3c6-b7,c-27,b2_ss,heart3,jan99jac060,heart1,nemeth03,lhr10c,Chebyshev1,Chebyshev3,Chebyshev2,1win,mark3jac020,hydr1c_A_52,hydr1c_A_53,hydr1c_A_50,hydr1c_A_51,hydr1c_A_56,hydr1c_A_57,hydr1c_A_54,hydr1c_A_55,nopss_11k,t2d_q9,hydr1c_A_67,Na5,t2d_q4,TSOPF_RS_b2052_c1,g7jac010,fpga_dcop_51,ted_B,t3dl_a,CAG_mat364,poli_large,t2d_q4_A_32,west0067,viscoplastic1_C_6,t3dl,nopoly,zenios,s3rmq4m1,Reuters911_Day_12,chipcool1_E,t2d_q4_A_28,flowmeter5_E,t2d_q4_A_25,t2d_q4_A_26,t2d_q4_A_20,t2d_q4_A_21,t2d_q4_A_22,cz40948,lhr02,lhr01,rajat13,lhr07,c-28,c-29,c-26,big,c-24,c-25,c-22,c-23,c-20,c-21,t2d_q4_A_23,Reuters911,gyro_k,oscil_dcop_10,bips98_1450,oscil_dcop_12,oscil_dcop_13,oscil_dcop_14,oscil_dcop_15,oscil_dcop_16,oscil_dcop_17,oscil_dcop_18,oscil_dcop_19,invextr1_new,CAG_mat1916,fv2,fv1,g7jac100,lhr14c,watt_1,oscil_dcop_46,young3c,t2d_q9_A_06,rail_1357,rdist3a,extr1b_A_17,extr1b_A_16,extr1b_A_14,TSOPF_RS_b162_c3,extr1b_A_19,extr1b_A_18,hydr1c_A_16,hydr1c_A_14,football,hydr1c_A_12,adder_dcop_18,filter2D_E,hydr1c_A_11,bips07_3078,adder_dcop_19,hydr1c_A_18,hydr1c_A_19,fpga_dcop_19,fpga_dcop_18,wang2,onetone2,adder_dcop_17,ex28,fpga_dcop_12,adder_dcop_14,fpga_dcop_16,chem_master1,ted_A_unscaled,TSOPF_RS_b39_c19,t2dal,fv3,t2dah,west0479,adder_dcop_35,mark3jac100sc,adder_dcop_30,adder_dcop_31,adder_dcop_32,wang1,adder_dcop_38,adder_dcop_39,s3rmt3m3,flowmeter0_E,cbuckle,g7jac120sc,hydr1c_A_63,hydr1c_A_62,hydr1c_A_61,hydr1c_A_60,hydr1c_A_66,hydr1c_A_65,t2d_q9_A_04,hydr1c_A_69,G61,t2d_q9_A_01,t2d_q9_A_02,s1rmq4m1,lhr04c,cz2548,cell1,appu,cell2,pdb1HYS,qh1484,cz10228,cage8,west0497,TSOPF_RS_b39_c7,xingo_afonso_itaipu,extr1b_A_13,t2d_q9_A_09,raefsky2,zeros_nopss_13k,pesa,cage6,jan99jac080sc,Reuters911_Day_47,t520,mark3jac080sc,GT01R,hydr1c_A_29,ex29,t2d_q9_A_28,t2d_q9_A_08,robot,LF10000,d_dyn,t2d_q9_A_23,t2dal_a,psmigr_2,oscil_dcop_29,oscil_dcop_28,t2d_q9_A_20,cz1268,oscil_dcop_21,oscil_dcop_20,oscil_dcop_23,oscil_dcop_22,oscil_dcop_25,oscil_dcop_24,oscil_dcop_27,oscil_dcop_26,rajat14,rajat15,rajat11,rajat12,aft01,chipcool0_E,S10PI_n1_E,lhr14,d_dyn1,SiO,rajat19,west0989,cavity19,cavity18,jan99jac120,g7jac100sc,cavity11,cavity10,cavity13,cavity12,cavity15,cavity14,cavity17,cavity16,jan99jac080,t2d_q4_A_38,t2d_q9_A_12,cage11,cage10,olafu,cryg10000,t2d_q9_A_13,t2d_q9_A_10,oscil_dcop_42,t2d_q9_A_11,mark3jac060sc,t2d_q4_A_04,extr1b_A_40,extr1b_A_41,extr1b_A_42,extr1b_A_43,extr1b_A_44,t2d_q9_A_17}
@attribute solver_time numeric
@attribute class {good,bad}

@data
460.3435,5.749963,45.60883,2,45.60883,4.117906,47.78476,11256941,fpga_dcop_02,47.78476,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,47.78432,11256944,fpga_dcop_02,47.78432,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,23.23237,91845162,fpga_dcop_02,23.23237,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,0.072278,95762355,fpga_dcop_02,0.072278,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,1.720142,5890863,fpga_dcop_02,1.720142,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,0.736776,8520536,fpga_dcop_02,0.736776,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,0.000119,29030070,fpga_dcop_02,0.000119,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,0.090752,13323659,fpga_dcop_02,0.090752,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,0.09951,36564233,fpga_dcop_02,0.09951,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,0.002227,36564232,fpga_dcop_02,0.002227,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,1.79769313486E308,81986705,fpga_dcop_02,1.79769313486E308,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,0.021073,29553941,fpga_dcop_02,0.021073,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,0.5735,69654763,fpga_dcop_02,0.5735,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,0.133297,69654762,fpga_dcop_02,0.133297,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,57.64341,19932323,fpga_dcop_02,57.64341,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,0.066951,38678401,fpga_dcop_02,0.066951,bad
460.3435,5.749963,45.60883,2,45.60883,4.117906,0.000064,37052868,fpga_dcop_02,0.000064,good
460.3435,18.20666,132.417,2,132.417,17.49648,22.9938,45869639,fpga_dcop_03,22.9938,bad
460.3435,18.20666,132.417,2,132.417,17.49648,14.03691,44526267,fpga_dcop_03,14.03691,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.15838,32168839,fpga_dcop_03,0.15838,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.13739,95762352,fpga_dcop_03,0.13739,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.198859,53362206,fpga_dcop_03,0.198859,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.123342,95762353,fpga_dcop_03,0.123342,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.08824,18868441,fpga_dcop_03,0.08824,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.122015,99720138,fpga_dcop_03,0.122015,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.000147,29030070,fpga_dcop_03,0.000147,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.045136,68908713,fpga_dcop_03,0.045136,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.0109,36564232,fpga_dcop_03,0.0109,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.023204,7285383,fpga_dcop_03,0.023204,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.013498,81986705,fpga_dcop_03,0.013498,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.001284,69654763,fpga_dcop_03,0.001284,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.000193,36025721,fpga_dcop_03,0.000193,bad
460.3435,18.20666,132.417,2,132.417,17.49648,1.411651,18524981,fpga_dcop_03,1.411651,bad
460.3435,18.20666,132.417,2,132.417,17.49648,0.000078,37052868,fpga_dcop_03,0.000078,good
531.1134,12208740,21.60955,2,18.71334,1.977884,40.29021,45869639,mark3jac100,40.29021,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,40.83341,45869638,mark3jac100,40.83341,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,40.8313,45869637,mark3jac100,40.8313,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,1.009996,89269801,mark3jac100,1.009996,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,1.032828,89269804,mark3jac100,1.032828,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.073508,7285384,mark3jac100,0.073508,good
531.1134,12208740,21.60955,2,18.71334,1.977884,13.39994,59072884,mark3jac100,13.39994,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,1.02069,30870721,mark3jac100,1.02069,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.102496,53302993,mark3jac100,0.102496,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,1.0186,30870720,mark3jac100,1.0186,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,273.6116,64278029,mark3jac100,273.6116,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.85668,36025724,mark3jac100,0.85668,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,234.65,44526267,mark3jac100,234.65,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.866779,32168839,mark3jac100,0.866779,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.063178,57331597,mark3jac100,0.063178,good
531.1134,12208740,21.60955,2,18.71334,1.977884,0.101823,95762352,mark3jac100,0.101823,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.738812,49834417,mark3jac100,0.738812,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.755212,49834419,mark3jac100,0.755212,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.74875,49834418,mark3jac100,0.74875,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.101196,11256943,mark3jac100,0.101196,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.100977,11256941,mark3jac100,0.100977,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,1.000223,42851841,mark3jac100,1.000223,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.116811,11256944,mark3jac100,0.116811,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.719227,31459546,mark3jac100,0.719227,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.991706,91845162,mark3jac100,0.991706,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,3.121245,53362206,mark3jac100,3.121245,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.10014,95762355,mark3jac100,0.10014,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,39.51848,12321508,mark3jac100,39.51848,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.092661,95762353,mark3jac100,0.092661,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.48815,91068411,mark3jac100,0.48815,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.568966,91068410,mark3jac100,0.568966,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.0823,85483012,mark3jac100,0.0823,good
531.1134,12208740,21.60955,2,18.71334,1.977884,15.59084,5890863,mark3jac100,15.59084,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,11.22243,5890862,mark3jac100,11.22243,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.28858,8520536,mark3jac100,0.28858,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,6.898431,5890860,mark3jac100,6.898431,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.10939,95762354,mark3jac100,0.10939,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.099267,99720138,mark3jac100,0.099267,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.085403,29030070,mark3jac100,0.085403,good
531.1134,12208740,21.60955,2,18.71334,1.977884,1.017562,30870723,mark3jac100,1.017562,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,1.018559,30870722,mark3jac100,1.018559,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,310.2761,26415433,mark3jac100,310.2761,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,577.2982,13323659,mark3jac100,577.2982,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,604.1093,36564233,mark3jac100,604.1093,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.426547,68908713,mark3jac100,0.426547,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,596.0421,36564232,mark3jac100,596.0421,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.065432,81986705,mark3jac100,0.065432,good
531.1134,12208740,21.60955,2,18.71334,1.977884,0.080856,69654761,mark3jac100,0.080856,good
531.1134,12208740,21.60955,2,18.71334,1.977884,342.9579,32874609,mark3jac100,342.9579,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,348.9817,90197665,mark3jac100,348.9817,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.104679,37052870,mark3jac100,0.104679,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.084949,37052871,mark3jac100,0.084949,good
531.1134,12208740,21.60955,2,18.71334,1.977884,0.60752,19932324,mark3jac100,0.60752,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.308866,1216556,mark3jac100,0.308866,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,481.3375,38678401,mark3jac100,481.3375,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,5.166924,44114477,mark3jac100,5.166924,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,3.027857,44114476,mark3jac100,3.027857,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,604.097,36564235,mark3jac100,604.097,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.092242,37052869,mark3jac100,0.092242,bad
531.1134,12208740,21.60955,2,18.71334,1.977884,0.085421,37052868,mark3jac100,0.085421,good
2695.958,46.91384,17.70434,1,17.64024,47.04812,19.778,59072883,shermanACd,19.778,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,43.71074,44526267,shermanACd,43.71074,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,0.00047,11256941,shermanACd,0.00047,good
2695.958,46.91384,17.70434,1,17.64024,47.04812,1.917894,53362206,shermanACd,1.917894,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,0.028558,95762353,shermanACd,0.028558,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,0.098907,47942864,shermanACd,0.098907,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,0.109342,47942866,shermanACd,0.109342,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,0.035691,99720138,shermanACd,0.035691,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,0.088164,68908713,shermanACd,0.088164,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,0.000427,36564232,shermanACd,0.000427,good
2695.958,46.91384,17.70434,1,17.64024,47.04812,0.021526,7285383,shermanACd,0.021526,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,1.79769313486E308,81986705,shermanACd,1.79769313486E308,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,0.000395,69654763,shermanACd,0.000395,good
2695.958,46.91384,17.70434,1,17.64024,47.04812,452.21,32874610,shermanACd,452.21,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,0.000607,36025721,shermanACd,0.000607,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,0.043005,18524981,shermanACd,0.043005,bad
2695.958,46.91384,17.70434,1,17.64024,47.04812,0.000496,37052868,shermanACd,0.000496,good
7923.373,1102,44.8878,1,44.8878,38.38146,164.6497,45869639,shermanACb,164.6497,bad
7923.373,1102,44.8878,1,44.8878,38.38146,165.4736,45869637,shermanACb,165.4736,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.058931,89269801,shermanACb,0.058931,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.052798,89269804,shermanACb,0.052798,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.04405,7285384,shermanACb,0.04405,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.048855,30870721,shermanACb,0.048855,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.026855,36025723,shermanACb,0.026855,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.048516,30870720,shermanACb,0.048516,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.039922,64278029,shermanACb,0.039922,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.047379,36025724,shermanACb,0.047379,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.040958,32168839,shermanACb,0.040958,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.2168,57331597,shermanACb,0.2168,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.043993,95762352,shermanACb,0.043993,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.073295,49834417,shermanACb,0.073295,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.077096,49834419,shermanACb,0.077096,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.046804,42851841,shermanACb,0.046804,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.076039,31459546,shermanACb,0.076039,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.034977,91845162,shermanACb,0.034977,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.049591,95762355,shermanACb,0.049591,bad
7923.373,1102,44.8878,1,44.8878,38.38146,160.9212,12321508,shermanACb,160.9212,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.217127,91068411,shermanACb,0.217127,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.025199,85483012,shermanACb,0.025199,bad
7923.373,1102,44.8878,1,44.8878,38.38146,13.60234,5890862,shermanACb,13.60234,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.01485,18868444,shermanACb,0.01485,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.09672,8520536,shermanACb,0.09672,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.036624,95762354,shermanACb,0.036624,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.034092,29030070,shermanACb,0.034092,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.054524,30870723,shermanACb,0.054524,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.049375,30870722,shermanACb,0.049375,bad
7923.373,1102,44.8878,1,44.8878,38.38146,153.0082,26415433,shermanACb,153.0082,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.003493,36564232,shermanACb,0.003493,good
7923.373,1102,44.8878,1,44.8878,38.38146,0.042025,81986705,shermanACb,0.042025,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.015017,29553944,shermanACb,0.015017,bad
7923.373,1102,44.8878,1,44.8878,38.38146,167.6145,32874609,shermanACb,167.6145,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.025645,32168840,shermanACb,0.025645,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.031984,37052870,shermanACb,0.031984,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.046164,37052871,shermanACb,0.046164,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.029278,19932323,shermanACb,0.029278,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.182269,1216556,shermanACb,0.182269,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.026057,38678402,shermanACb,0.026057,bad
7923.373,1102,44.8878,1,44.8878,38.38146,1.179314,44114476,shermanACb,1.179314,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.04499,37052869,shermanACb,0.04499,bad
7923.373,1102,44.8878,1,44.8878,38.38146,0.043301,37052868,shermanACb,0.043301,bad
