avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,solver,matrix_name,solver_time,predicted-class,actual_class,default_time,Time Difference,Comparison,SpeedUp
66.22222,89701.22,1.129968,4,1.249586,1.384842,36025721,t2d_q9_A_31,0.0044162,good,good,0.006361,-30.57,-30.57 % less time of default solver time,1.440378606041393
66.22222,89701.22,1.129968,4,1.249586,1.384842,36025721,t2d_q4_A_31,0.0047038,good,good,0.006464,-27.23,-27.23 % less time of default solver time,1.3742080870785323
11243.25,2096.167,8,1,10.04766,418732.3,45869639,c-46,0.00013399,good,good,0.000266,-49.63,-49.63 % less time of default solver time,1.9852227778192402
215.1551,19.59017,18.47189,1,18.47189,1.639124,36025721,cavity17,0.0094995,good,good,0.79361,-98.8,-98.8 % less time of default solver time,83.54229169956315
22.24719,5346.91,1.998053,4,1.998053,1.286327,32168837,piston,0.00075293,good,good,0.001295,-41.86,-41.86 % less time of default solver time,1.7199474054693
2407.744,2331310,29.49899,2,30.09026,174.474,69654763,hydr1c_A_34,0.00013399,good,good,0.000218,-38.54,-38.54 % less time of default solver time,1.6269870885887006
2154.625,4.963469,6.153075,7,6.15286,71.75396,37052868,viscoplastic1_C_1,0.00019622,good,good,0.024796,-99.21,-99.21 % less time of default solver time,126.36836204260524
1306.463,4834.05,14.38436,2,13.97741,136921.3,37052868,extr1b_A_26,4.01E-05,good,good,0.000366,-89.04,-89.04 % less time of default solver time,9.12718204488778
66.22222,1659740,1.428485,4,1.868414,1.790352,36025721,t2d_q4_A_39,0.0043542,good,good,0.00588,-25.95,-25.95 % less time of default solver time,1.3504202838638555
66.22222,1659740,1.428485,4,1.868414,1.790352,36025721,t2d_q9_A_39,0.0041392,good,good,0.005875,-29.55,-29.55 % less time of default solver time,1.4193563973714727
2408.001,2270087,28.94268,2,26.49182,173.7511,69654763,hydr1c_A_20,0.0001359,good,good,0.000206,-34.03,-34.03 % less time of default solver time,1.5158204562178073
121.0667,4.778741,6.438518,4,6.438518,8790.966,32168839,wang1,0.0014074,good,good,0.001407,0.03,0.03 % more time of default solver time,0.9997157879778314
2423.849,2298395,26.96212,2,24.47935,1.451678,37052868,hydr1c_A_01,0.00013709,good,good,0.000298,-54.0,-54.0 % less time of default solver time,2.173754467867824
3554.343,179,0.30103,1,0.30103,2.555536,19932321,PGPgiantcompo,0.00013494,bad,good,0.000142,-4.97,-4.97 % less time of default solver time,1.052319549429376
200.611,1,1.726839,5,1.726839,10.44892,36564232,cage8,0.00018191,bad,bad,0.000126,44.37,44.37 % more time of default solver time,0.6926502116431202
28475.76,84608.88,19.83686,1,18.2338,11026330,36025721,c-57,0.00071192,bad,bad,0.000714,-0.29,-0.29 % less time of default solver time,1.0029216765928757
66.22222,12789.05,1.122296,4,1.252157,1.503853,90783920,t2d_q9_A_22,1.79769313486e+308,bad,bad,0.006344,inf,inf % more time of default solver time,3.528967139597e-311
66.22222,12789.05,1.122296,4,1.252157,1.503853,90783920,t2d_q4_A_22,1.79769313486e+308,bad,bad,0.006444,inf,inf % more time of default solver time,3.5845939860596e-311
121.0667,4.778741,6.438518,4,6.438518,18817.34,36564232,wang2,0.0021544,bad,bad,0.001563,37.84,37.84 % more time of default solver time,0.7254920163386558
1295.488,62078.49,14.38483,2,10.01744,7.19391,19932321,extr1b_A_28,7.82E-05,bad,bad,0.000181,-56.8,-56.8 % less time of default solver time,2.3145780051150897
3298.002,19187.95,8,1,9.098086,489.0298,81986705,c-27,1.79769313486e+308,bad,bad,0.000095,inf,inf % more time of default solver time,5.28455041395e-313
2154.625,16.8037,6.886057,7,6.886057,71.72423,36025721,viscoplastic1_C_2,0.010515,bad,bad,0.040066,-73.76,-73.76 % less time of default solver time,3.8103661436043743
793.8216,1.659115,98.94544,2,98.94544,102.3002,32168839,adder_dcop_51,0.00091767,bad,bad,0.000918,-0.04,-0.04 % less time of default solver time,1.0003596063944555
2408.001,2258658,29.13269,2,26.93115,183.8645,81986705,hydr1c_A_62,1.79769313486e+308,bad,bad,0.000186,inf,inf % more time of default solver time,1.034659344207e-312
1306.618,741947.1,13.73,2,10.60099,1.503516,36564232,extr1b_A_05,0.00016904,bad,bad,0.000205,-17.54,-17.54 % less time of default solver time,1.2127307146237578
200.611,1,1.726839,5,1.726839,10.44892,7285382,cage8,0.00023222,bad,bad,0.000126,84.3,84.3 % more time of default solver time,0.5425889242959263
157.7643,62.81284,18.42593,1,18.4186,33.32586,29030070,cavity15,0.00050306,bad,bad,1.0658,-99.95,-99.95 % less time of default solver time,2118.6339601637974
382.5217,19.01436,20.6992,1,20.6992,1.100813,29030070,lhr02,0.00015497,bad,bad,0.000095,63.13,63.13 % more time of default solver time,0.613021875201652
793.8216,1.663608,98.94544,2,98.94544,62.22572,32168837,adder_dcop_31,0.00020313,bad,bad,0.000269,-24.49,-24.49 % less time of default solver time,1.324275094766898
793.8216,1.663552,98.94544,2,98.94544,102.4188,36564232,adder_dcop_44,0.00053573,bad,bad,0.000269,99.16,99.16 % more time of default solver time,0.502118604520934
59.6,4.5,1.079181,1,1.079181,2.19206,37052868,fv3,0.81381,bad,bad,0.000164,496125.61,496125.61 % more time of default solver time,0.00020152123960138116
4550.602,18710.87,8,1,9.653214,6.244176,19932321,c-35,0.00026321,bad,bad,0.000128,105.63,105.63 % more time of default solver time,0.4863037118650507
43,124.7753,5.39564,1,5.39564,2.573104,36564232,t2dal_bci,0.00014305,bad,bad,0.000152,-5.89,-5.89 % less time of default solver time,1.0625655365256903
43,124.7753,5.39564,1,5.39564,2.573104,36564232,t2dal,0.000144,bad,bad,0.0001,44.0,44.0 % more time of default solver time,0.6944444444444444
43,124.7753,5.39564,1,5.39564,2.573104,36564232,t2dal_a,0.00014496,bad,bad,0.00008,81.2,81.2 % more time of default solver time,0.5518763796909493
53.16667,63,18.37362,1,18.37362,16421840000,32168837,watt_2,0.0012512,bad,bad,0.00156,-19.79,-19.79 % less time of default solver time,1.2468030690537084
836.5486,14.95449,23.64811,2,23.64811,4926.92,36564232,adder_trans_01,0.00030494,bad,bad,0.000245,24.47,24.47 % more time of default solver time,0.8034367416540958
2154.625,1663090,11.88606,7,11.88606,11.64659,11256941,viscoplastic1_C_7,0.022525,bad,bad,0.032767,-31.26,-31.26 % less time of default solver time,1.4546947835738069
6735.32,288,0,1,0,3.861687,19932321,cyl6,0.002059,bad,bad,0.001858,10.82,10.82 % more time of default solver time,0.9023797960174842
1778.292,67.79309,6.359022,2,6.359022,44.5599,81986705,S80PI_n,1.79769313486e+308,bad,bad,0.53728,inf,inf % more time of default solver time,2.98871920675072e-309
3768.934,407175.6,6.956126,2,7.153659,120.2018,90783920,rajat13,1.79769313486e+308,bad,bad,0.0007,inf,inf % more time of default solver time,3.893879252393e-312
793.8216,1.939259,236.888,2,236.888,57.42411,29030070,adder_dcop_17,0.00033379,bad,bad,0.000088,279.31,279.31 % more time of default solver time,0.26363881482369156
153.7477,328.0752,5.424376,1,5.392618,2898.812,37052868,wathen100,3.7989,bad,bad,0.000942,403180.25,403180.25 % more time of default solver time,0.00024796651662323303
1018.732,93.69727,30.42735,7,30.103,217.6855,32168839,ex26,1.398,bad,bad,1.398,0.0,0.0 % less time of default solver time,1.0
2407.734,2338560,29.61358,2,27.08637,287.0041,37052868,hydr1c_A_49,0.00030994,bad,bad,0.000184,68.45,68.45 % more time of default solver time,0.5936632896689682
6735.32,288,0,1,0,3.861687,81986705,cyl6,1.79769313486e+308,bad,bad,0.001858,inf,inf % more time of default solver time,1.033546807278e-311
793.8216,4.910904,270.5304,2,270.5304,164.5511,45869639,adder_dcop_10,0.0013058,bad,bad,0.000217,501.75,501.75 % more time of default solver time,0.1661816510951141
2314.406,26524340,24.13064,2,19.29646,75008.05,19932321,g7jac020,1.3047,bad,bad,0.24685,428.54,428.54 % more time of default solver time,0.18920058250938915
2407.744,2331310,29.49899,2,30.09026,174.474,36564232,hydr1c_A_34,0.00028682,bad,bad,0.000218,31.57,31.57 % more time of default solver time,0.7600585733212467
2427.003,45711.66,29.76966,2,28.43969,1.21084,36564232,hydr1c_A_76,0.00041199,bad,bad,0.000341,20.82,20.82 % more time of default solver time,0.8276899924755455
2001.442,106752800,9.833284,2,5.777977,2.713555,81986705,sinc12,1.79769313486e+308,bad,bad,0.000591,inf,inf % more time of default solver time,3.28754662595e-312
2407.696,2276611,29.69753,2,31.74282,184.4341,32168839,hydr1c_A_24,0.00018573,bad,bad,0.000186,-0.15,-0.15 % less time of default solver time,1.001453723146503
793.8216,1.664518,98.94544,2,98.94544,84.28226,69654763,adder_dcop_23,0.00016809,bad,bad,0.000416,-59.59,-59.59 % less time of default solver time,2.474864655839134
7235.701,2.819168,25.86509,2,25.86509,3.672348,32874610,memplus,0.16811,bad,bad,0.055465,203.09,203.09 % more time of default solver time,0.32993278210695376
157.7643,62.81284,18.42593,1,18.4186,33.32586,32168839,cavity15,1.0658,bad,bad,1.0658,0.0,0.0 % less time of default solver time,1.0
22.24719,5346.91,1.998053,4,1.998053,1.286327,69654763,piston,0.0012038,bad,bad,0.001295,-7.04,-7.04 % less time of default solver time,1.0757600930387106
49.47826,28583180,8.080593,1,7.532238,67.13312,81986705,nasa2146,1.79769313486e+308,bad,bad,0.000118,inf,inf % more time of default solver time,6.5639678826e-313
66.22222,675.1248,1.192953,4,1.356471,122483.7,81986705,t2d_q4_A_03,1.79769313486e+308,bad,bad,0.006511,inf,inf % more time of default solver time,3.62186397319e-311
2145.974,16396730,8,1,9.195952,3145559000,81986705,c-20,1.79769313486e+308,bad,bad,0.000055,inf,inf % more time of default solver time,3.05947655543e-313
215.1551,24.76198,18.4718,9,18.4718,1.483984,36564232,cavity18,0.07042,bad,bad,0.79127,-91.1,-91.1 % less time of default solver time,11.236438511786424
200.611,1,1.726839,5,1.726839,10.44892,90783920,cage8,1.79769313486e+308,bad,bad,0.000126,inf,inf % more time of default solver time,7.0089826543e-313
66.22222,12100.23,1.041705,4,1.258432,108521.9,90783920,t2d_q4_A_36,1.79769313486e+308,bad,bad,0.006276,inf,inf % more time of default solver time,3.491140884002e-311
6493.718,126001,30.47297,2,30.47297,2.338928,36564232,bayer02,0.0013242,bad,bad,1.5747,-99.92,-99.92 % less time of default solver time,1189.170820117807
3990.066,32.88418,7.212294,1,7.187846,1084.594,90783920,Pres_Poisson,1.79769313486e+308,bad,bad,0.002024,inf,inf % more time of default solver time,1.125887372406e-311
1295.338,62073.03,13.73004,2,9.192277,7.882301,19932321,extr1b_A_11,7.99E-05,bad,bad,0.000106,-24.62,-24.62 % less time of default solver time,1.3266583229036295
1295.338,62073.03,13.73004,2,9.192277,7.882301,19932321,extr1b_A_10,0.000103,bad,bad,0.000108,-4.63,-4.63 % less time of default solver time,1.0485436893203883
1295.338,62073.03,13.73004,2,9.192277,7.882301,19932321,extr1b_A_13,7.80E-05,bad,bad,0.000095,-17.89,-17.89 % less time of default solver time,1.217948717948718
751.1841,1.221141,18.62187,1,18.62187,1.532423,37052868,t3dl_a,0.00076413,good,bad,0.000978,-21.87,-21.87 % less time of default solver time,1.279886930234384
16272.73,265860.7,17.52817,1,16.55665,2801.486,19932321,c-50,0.001544,bad,bad,0.000557,177.2,177.2 % more time of default solver time,0.36075129533678757
531.1134,2097152,9.976185,2,13.15285,6584.382,19932321,mark3jac060sc,0.002691,bad,bad,4.8512,-99.94,-99.94 % less time of default solver time,1802.7499070977335
2424.118,2298394,27.23757,2,26.28066,1.255724,36025721,hydr1c_A_10,0.00023103,bad,bad,0.000201,14.94,14.94 % more time of default solver time,0.8700168809245553
6827.318,108680,17.58501,2,18.1938,18.41862,81986705,g7jac140sc,1.79769313486e+308,bad,bad,10.891,inf,inf % more time of default solver time,6.058319848258288e-308
2427.031,45348.06,29.3272,2,27.41537,1.571096,19932321,hydr1c_A_22,0.00025511,bad,bad,0.000432,-40.95,-40.95 % less time of default solver time,1.6933871663204105
1295.338,62073.03,13.73004,2,9.192277,7.882301,36564232,extr1b_A_11,0.00015688,bad,bad,0.000106,48.0,48.0 % more time of default solver time,0.6756756756756757
1295.338,62073.03,13.73004,2,9.192277,7.882301,36564232,extr1b_A_10,0.00015879,bad,bad,0.000108,47.03,47.03 % more time of default solver time,0.6801435858681277
1295.338,62073.03,13.73004,2,9.192277,7.882301,36564232,extr1b_A_13,0.00016022,bad,bad,0.000095,68.65,68.65 % more time of default solver time,0.5929347147671951
1381.141,12405480000,127.6996,2,127.6996,3.988377,90783920,bayer08,1.79769313486e+308,bad,bad,0.50837,inf,inf % more time of default solver time,2.827901993626907e-309
793.8216,1.644563,98.94544,2,98.94544,101.9363,80361467,adder_dcop_67,0.00075984,bad,bad,0.000351,116.48,116.48 % more time of default solver time,0.4619393556538219
3357.687,2947531,15.80011,1,16.29494,4404925000,36025721,c-28,7.89E-05,bad,bad,0.000078,1.15,1.15 % more time of default solver time,0.9885931558935361
4709.566,33948,4.229349,3,4.530379,232820.3,36564232,pesa,0.10969,bad,bad,2.0776,-94.72,-94.72 % less time of default solver time,18.940650925335035
66.22222,18920.92,1.041696,4,1.258412,166758.7,36564232,t2d_q9_A_33,0.0082176,bad,bad,0.006307,30.29,30.29 % more time of default solver time,0.7674990264797508
20.10811,1,12.5357,1,12.5357,75647910000,32168837,ted_B_unscaled,0.00029492,bad,bad,0.000295,-0.03,-0.03 % less time of default solver time,1.0002712600027126
793.8216,1.904575,215.6511,2,215.6511,64.03587,69654763,adder_dcop_19,0.00015211,bad,bad,0.000174,-12.58,-12.58 % less time of default solver time,1.1439090132141214
66.22222,93191.72,1.283613,4,1.420731,1.403883,32168839,t2d_q4_A_20,0.0065556,bad,bad,0.006556,-0.01,-0.01 % less time of default solver time,1.000061016535481
66.22222,93191.72,1.283613,4,1.420731,1.403883,32168839,t2d_q9_A_20,0.0066321,bad,bad,0.006632,0.0,0.0 % less time of default solver time,0.9999849218196347
4715.235,120,1.146128,1,1.146128,31.38931,36564232,Reuters911_Day_47,9.39E-05,good,bad,0.000081,15.93,15.93 % more time of default solver time,0.8626198083067093
793.8216,1.659115,98.94544,2,98.94544,102.3002,7285382,adder_dcop_51,0.00020313,bad,bad,0.000918,-77.87,-77.87 % less time of default solver time,4.519273371732388
1306.082,4845.884,13.73004,2,12.43721,26953.28,19932321,extr1b_A_17,0.0001111,bad,bad,0.37494,-99.97,-99.97 % less time of default solver time,3374.7974797479746
49.47826,28583180,8.080593,1,7.532238,67.13312,90783920,nasa2146,1.79769313486e+308,bad,bad,0.000118,inf,inf % more time of default solver time,6.5639678826e-313
2419.665,2298395,21.16062,2,19.64175,1.220176,29030070,hydr1c_A_04,0.00038314,bad,bad,0.000223,71.81,71.81 % more time of default solver time,0.5820326773503158
13365.85,2673,0.60206,1,0.60206,3160828,81986705,as-caida_G_119,1.79769313486e+308,bad,bad,5.8098,inf,inf % more time of default solver time,3.231808525792948e-308
3298.002,19187.95,8,1,9.098086,489.0298,90783920,c-27,1.79769313486e+308,bad,bad,0.000095,inf,inf % more time of default solver time,5.28455041395e-313
793.8216,1.644497,98.94543,2,98.94543,94.88419,19932321,adder_dcop_52,0.00022292,bad,bad,0.000843,-73.56,-73.56 % less time of default solver time,3.7816256953167056
10023.11,369568.3,9.367503,1,9.80618,391321400,19932321,c-45,0.00058365,bad,bad,0.000356,63.95,63.95 % more time of default solver time,0.6099545960764157
2427.3,49867.88,28.28591,2,26.49244,1.175393,36025721,hydr1c_A_45,0.00035596,bad,bad,0.000223,59.62,59.62 % more time of default solver time,0.626474884818519
1778.292,67.79309,6.359022,2,6.359022,44.5599,19932321,S80PI_n,1.5364,bad,bad,0.53728,185.96,185.96 % more time of default solver time,0.3497005988023952
531.1134,12208740,21.60955,2,18.71334,1.934897,69654763,mark3jac080,0.0013041,bad,bad,6.6135,-99.98,-99.98 % less time of default solver time,5071.313549574419
793.8216,1.66481,98.92375,2,98.92375,63.33827,32168837,adder_dcop_35,0.00025082,bad,bad,0.000271,-7.45,-7.45 % less time of default solver time,1.0804561039789489
2154.625,4.963469,6.153075,7,6.15286,71.75396,32168837,viscoplastic1_C_1,0.0020611,bad,bad,0.024796,-91.69,-91.69 % less time of default solver time,12.030469166949686
4653.076,83,0.90309,1,0.90309,10.52411,81986705,Reuters911_Day_64,1.79769313486e+308,bad,bad,0.000064,inf,inf % more time of default solver time,3.5601181736e-313
3890.815,100109.9,18.87546,2,18.54204,1.863794,32168839,powersim,1.6127,bad,bad,1.6127,0.0,0.0 % less time of default solver time,1.0
17492.32,4.089752,3.210354,3,3.210354,2.10608,29030070,Zhao1,0.0080867,bad,bad,0.004691,72.39,72.39 % more time of default solver time,0.5800882931232765
793.8216,1.663846,98.94544,2,98.94544,102.4476,19932321,adder_dcop_45,0.00022197,bad,bad,0.000312,-28.86,-28.86 % less time of default solver time,1.4055953507230707
1381.141,12405480000,127.6996,2,127.6996,3.988377,80361467,bayer08,0.0026035,bad,bad,0.50837,-99.49,-99.49 % less time of default solver time,195.26406760130592
5837.478,888.1629,8,1,9.655902,60847670000,19932321,c-38,0.00031495,bad,bad,0.00016,96.84,96.84 % more time of default solver time,0.5080171455786634
10023.11,369568.3,9.367503,1,9.80618,391321400,69654763,c-45,0.00050592,bad,bad,0.000356,42.11,42.11 % more time of default solver time,0.7036685641998734
793.8216,1.663809,98.94544,2,98.94544,62.03566,37052868,adder_dcop_30,0.00017476,bad,bad,0.000662,-73.6,-73.6 % less time of default solver time,3.7880521858548875
69.28571,17593.46,27.07343,1,27.07248,50383.9,19932321,cz1268,0.0060666,bad,bad,0.012165,-50.13,-50.13 % less time of default solver time,2.0052418158441303
66.22222,93191.72,1.283613,4,1.420731,1.403883,69654763,t2d_q4_A_20,0.0064647,bad,bad,0.006556,-1.39,-1.39 % less time of default solver time,1.0141228517951335
66.22222,93191.72,1.283613,4,1.420731,1.403883,69654763,t2d_q9_A_20,0.0064728,bad,bad,0.006632,-2.4,-2.4 % less time of default solver time,1.0245952292670868
3481.943,34.01184,300.0004,1,300.0004,1.311383,29030070,lhr14c,0.00095201,bad,bad,0.000654,45.57,45.57 % more time of default solver time,0.6869675738700224
13658.6,473333.5,8,1,9.357463,4233652000,36025721,c-48,0.00038505,bad,bad,0.00087,-55.74,-55.74 % less time of default solver time,2.2594468250876507
531.1134,12208740,21.60955,2,18.71334,90.24236,19932321,mark3jac020,0.00090384,bad,bad,1.63,-99.94,-99.94 % less time of default solver time,1803.416533899805
66.22222,37362.49,1.044205,4,1.258102,1.305113,37052868,t2d_q4_A_32,1.5501,bad,bad,0.006192,24933.91,24933.91 % more time of default solver time,0.00399458099477453
103.1031,25.41258,18.65127,1,18.65127,8105.049,32168839,cavity06,0.024206,bad,bad,0.024206,0.0,0.0 % less time of default solver time,1.0
1011.535,26.7979,7.989364,1,7.989364,2.957964,90783920,SiH4,1.79769313486e+308,bad,bad,0.000277,inf,inf % more time of default solver time,1.54086364702e-312
148.7198,1138142,22.86051,1,22.86039,803845.5,32168839,cz10228,1.4511,bad,bad,1.4511,0.0,0.0 % less time of default solver time,1.0
66.22222,18920.92,1.041696,4,1.258412,166780.6,19932321,t2d_q4_A_33,0.015148,bad,bad,0.006303,140.33,140.33 % more time of default solver time,0.4160945339318722
66.22222,1659740,1.428485,4,1.868414,1.790352,90783920,t2d_q4_A_39,1.79769313486e+308,bad,bad,0.00588,inf,inf % more time of default solver time,3.2708585720097e-311
66.22222,1659740,1.428485,4,1.868414,1.790352,90783920,t2d_q9_A_39,1.79769313486e+308,bad,bad,0.005875,inf,inf % more time of default solver time,3.2680772296867e-311
1295.338,62076.88,14.43918,2,9.970199,8.272068,29030070,extr1b_A_43,6.41E-05,bad,bad,0.000095,-32.53,-32.53 % less time of default solver time,1.482059282371295
66.22222,1659740,1.428485,4,1.868414,1.790352,19932321,t2d_q4_A_39,0.015207,bad,bad,0.00588,158.62,158.62 % more time of default solver time,0.38666403629907276
66.22222,1659740,1.428485,4,1.868414,1.790352,19932321,t2d_q9_A_39,0.015209,bad,bad,0.005875,158.88,158.88 % more time of default solver time,0.38628443684660396
793.8216,1.663552,98.94544,2,98.94544,102.4188,29030070,adder_dcop_44,0.00033617,bad,bad,0.000269,24.97,24.97 % more time of default solver time,0.800190379867329
66.22222,5335.601,1.037953,4,1.133933,164417.7,37052868,t2d_q9_A_23,1.5509,bad,bad,0.006395,24151.76,24151.76 % more time of default solver time,0.004123412212263847
1295.615,62073.03,13.73004,2,9.192277,7.165538,29030070,extr1b_A_12,7.08E-05,bad,bad,0.000181,-60.88,-60.88 % less time of default solver time,2.556497175141243
1295.615,62073.03,13.73004,2,9.192277,7.165538,29030070,extr1b_A_08,7.08E-05,bad,bad,0.00018,-60.67,-60.67 % less time of default solver time,2.5423728813559325
1295.615,62073.03,13.73004,2,9.192277,7.165538,29030070,extr1b_A_09,7.20E-05,bad,bad,0.000181,-60.22,-60.22 % less time of default solver time,2.513888888888889
531.1134,12208740,21.60955,2,18.71334,56.81556,81986705,mark3jac060,1.79769313486e+308,bad,bad,4.8834,inf,inf % more time of default solver time,2.7164814201620163e-308
793.8216,1.663771,98.94544,2,98.94544,95.33964,90783920,adder_dcop_41,1.79769313486e+308,bad,bad,0.000504,inf,inf % more time of default solver time,2.80359306172e-312
1295.211,62078.13,14.40689,2,10.00628,8.046191,32168839,extr1b_A_33,0.00018311,bad,bad,0.000183,0.06,0.06 % more time of default solver time,0.999399268199443
66.22222,12100.23,1.041705,4,1.258432,108521.9,32168839,t2d_q4_A_36,0.0062761,bad,bad,0.006276,0.0,0.0 % less time of default solver time,0.9999840665381369
157.7643,58.65648,18.34624,9,18.33773,39.12101,69654763,cavity14,0.010805,bad,bad,0.52393,-97.94,-97.94 % less time of default solver time,48.489588153632575
8280.763,65290.55,23.36005,1,22.81788,283.5863,36564232,c-43,0.00036597,bad,bad,0.000275,33.08,33.08 % more time of default solver time,0.7514277126540427
5621.066,8742.118,8,1,9.681241,2258318,36564232,c-36,0.00023365,bad,bad,0.000137,70.55,70.55 % more time of default solver time,0.586347100363792
2427.511,66035.28,30.66095,2,28.79542,1.293485,37052868,hydr1c_A_57,0.00027084,good,bad,0.000204,32.76,32.76 % more time of default solver time,0.7532122286220647
2408.001,2270087,28.94268,2,26.49182,173.7511,19932321,hydr1c_A_20,0.0003469,bad,bad,0.000206,68.4,68.4 % more time of default solver time,0.5938310752378207
7733.021,42005.41,23.91838,1,20.9297,121.2217,69654763,c-42,0.00035524,bad,bad,0.000209,69.97,69.97 % more time of default solver time,0.5883346469992119
793.8216,1.663608,98.94544,2,98.94544,62.22572,81986705,adder_dcop_31,1.79769313486e+308,bad,bad,0.000269,inf,inf % more time of default solver time,1.49636216985e-312
382.5217,19.01436,20.6992,1,20.6992,1.100813,36025721,lhr02,0.00031495,bad,bad,0.000095,231.53,231.53 % more time of default solver time,0.3016351801873314
2154.625,166.4818,7.886057,7,7.886057,71.69448,32168839,viscoplastic1_C_3,0.033181,bad,bad,0.033181,0.0,0.0 % less time of default solver time,1.0
89.06944,3.18624,25.07409,1,25.07409,7176.636,19932321,utm1700b,0.0090094,bad,bad,0.006861,31.31,31.31 % more time of default solver time,0.7615379492530023
2407.43,2269721,29.19731,2,29.98449,194.4439,29030070,hydr1c_A_70,0.00024104,bad,bad,0.000186,29.59,29.59 % more time of default solver time,0.7716561566544972
6493.718,126001,30.47297,2,30.47297,2.338928,69654763,bayer02,0.00052094,bad,bad,1.5747,-99.97,-99.97 % less time of default solver time,3022.804929550428
157.7643,58.65648,18.34624,9,18.33773,39.12101,32168839,cavity14,0.52393,bad,bad,0.52393,0.0,0.0 % less time of default solver time,1.0
2408.001,2331310,29.49455,2,27.02648,195.2486,19932321,hydr1c_A_33,0.00030208,bad,bad,0.000207,45.93,45.93 % more time of default solver time,0.6852489406779662
66.22222,1864.36,1.267202,4,1.427216,284102.1,29030070,t2d_q9_A_02,1.5677,bad,bad,0.006581,23721.61,23721.61 % more time of default solver time,0.004197869490336161
22713.02,5362.887,27.4413,1,27.33239,145.5021,90783920,c-53,1.79769313486e+308,bad,bad,0.000794,inf,inf % more time of default solver time,4.41677160914e-312
153.7477,328.0009,4.723987,1,4.78357,1282.281,36564232,wathen120,0.0017302,bad,bad,0.000884,95.72,95.72 % more time of default solver time,0.5109235926482487
8.393939,14331850,27.09879,1,25.93517,8.125526,69654763,DK01R,7.82E-05,good,bad,0.000455,-82.81,-82.81 % less time of default solver time,5.818414322250639
207.3176,6.921513,21.49807,24,21.49807,3465.853,36564232,raefsky2,0.020049,bad,bad,0.013656,46.81,46.81 % more time of default solver time,0.681131228490199
57.75926,9.07655,19.87968,1,19.87968,4.419455,19932321,inlet,0.0081434,bad,bad,0.000568,1333.7,1333.7 % more time of default solver time,0.06974973598251345
1913.373,6743057000,27.93371,1,27.42213,1174.046,32168839,gyro_k,0.0015938,bad,bad,0.001594,-0.01,-0.01 % less time of default solver time,1.0001254862592546
1306.082,4845.884,13.73004,2,12.43721,26953.28,69654763,extr1b_A_17,9.08E-05,bad,bad,0.37494,-99.98,-99.98 % less time of default solver time,4129.2951541850225
66.22222,256.8144,1.108804,4,1.260433,47165.34,19932321,t2d_q4_A_04,0.015995,bad,bad,0.006479,146.87,146.87 % more time of default solver time,0.40506408252578935
315.2407,2667452000,22.18478,1,22.25295,367.9052,19932321,Zd_Jac3_db,0.020753,bad,bad,0.001207,1619.39,1619.39 % more time of default solver time,0.05816026598564063
2427.003,45711.66,29.76966,2,28.43969,1.21084,36025721,hydr1c_A_76,0.00035095,bad,bad,0.000341,2.92,2.92 % more time of default solver time,0.9716483829605357
7899.428,37329.74,14.48836,1,15.90564,52201110,36564232,c-44,0.00031018,bad,bad,0.000189,64.12,64.12 % more time of default solver time,0.6093236185440712
813.4031,2086.87,5.173044,1,6.190687,553.3918,32168839,rdist1,0.00027108,bad,bad,0.000271,0.03,0.03 % more time of default solver time,0.9997048841670355
793.8216,1.644563,98.94544,2,98.94544,62.8272,32168839,adder_dcop_69,0.00067306,bad,bad,0.000673,0.01,0.01 % more time of default solver time,0.9999108549014947
793.8216,1.644563,98.94544,2,98.94544,62.8272,32168839,adder_dcop_64,0.00039768,bad,bad,0.000398,-0.08,-0.08 % less time of default solver time,1.0008046670690003
3890.815,100109.9,18.87546,2,18.54204,1.863794,36564232,powersim,0.86347,bad,bad,1.6127,-46.46,-46.46 % less time of default solver time,1.8676966194540634
2427.286,45472.32,27.38287,2,27.27156,1.193763,69654763,hydr1c_A_32,0.00017715,good,bad,0.000223,-20.56,-20.56 % less time of default solver time,1.258820208862546
115.0087,272.2243,7.553177,1,7.550828,2.717751,81986705,t2dah_a,1.79769313486e+308,bad,bad,0.000439,inf,inf % more time of default solver time,2.442018559717e-312
115.0087,272.2243,7.553177,1,7.550828,2.717751,81986705,t2dah,1.79769313486e+308,bad,bad,0.000358,inf,inf % more time of default solver time,1.991441103366e-312
215.1551,46.79771,18.46866,9,18.46866,62.89811,69654763,cavity24,0.024089,bad,bad,1.2904,-98.13,-98.13 % less time of default solver time,53.568018597700195
2407.844,2306860,29.04164,2,31.08353,199.3418,36025721,hydr1c_A_40,0.00020289,bad,bad,0.00035,-42.03,-42.03 % less time of default solver time,1.7250726994923358
4088.432,64.34781,12.69067,1,12.69067,3.379986,81986705,SiO,1.79769313486e+308,bad,bad,0.002576,inf,inf % more time of default solver time,1.4329475648803e-311
2426.774,45363.79,30.24021,2,30.74187,1.185981,19932321,hydr1c_A_11,0.00035596,bad,bad,0.000254,40.14,40.14 % more time of default solver time,0.7135633217215417
13399.17,2687,0.60206,1,0.60206,2665851,29030070,as-caida_G_122,0.0011492,bad,bad,0.001217,-5.57,-5.57 % less time of default solver time,1.0589975635224504
