avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,solver,matrix_name,solver_time,predicted-class,actual_class,default_time,Time Difference,Comparison,SpeedUp
9171.338,3379670000,255.4039,2,257.1909,9.845392,37052868,bayer04,0.0012224,fair,good,0.001025,19.26,19.26 % more time of default solver time,0.8385143979057592
9779.248,7.020041,9.939635,3,10.05847,64852.74,32168839,Ill_Stokes,0.038658,fair,good,0.038658,0.0,0.0 % less time of default solver time,1.0
9779.248,7.020041,9.939635,3,10.05847,64852.74,36564232,Ill_Stokes,0.053166,fair,bad,0.038658,37.53,37.53 % more time of default solver time,0.7271188353458977
8917.951,1208498,75.74329,1,77.4584,670.0852,29030070,rajat22,0.00095916,fair,bad,5.4974,-99.98,-99.98 % less time of default solver time,5731.4733725343
8917.951,1208498,75.74329,1,77.4584,670.0852,37052868,rajat22,0.00060201,fair,good,5.4974,-99.99,-99.99 % less time of default solver time,9131.741997641235
80.8,4419.587,2.589691,3,2.588603,3978.371,36564232,chem_master1,0.0094149,fair,good,0.31114,-96.97,-96.97 % less time of default solver time,33.0476160129157
22713.02,5362.887,27.4413,1,27.33239,145.5021,45869639,c-53,0.00032806,fair,good,0.000794,-58.68,-58.68 % less time of default solver time,2.420288971529598
20.59524,0.171015,6.981426,1,6.981426,1.036928,45869639,nemeth03,0.00031018,fair,good,0.000712,-56.44,-56.44 % less time of default solver time,2.295441356631633
20.59524,0.171015,6.981426,1,6.981426,1.036928,37052868,nemeth03,0.00030899,fair,good,0.000712,-56.6,-56.6 % less time of default solver time,2.304281691964141
6827.318,108614.4,17.59421,2,17.9674,88.41066,29030070,g7jac060sc,0.001421,fair,bad,3.637,-99.96,-99.96 % less time of default solver time,2559.4651653764954
6827.318,108614.4,17.59421,2,17.9674,88.41066,37052868,g7jac060sc,0.00093603,fair,good,3.637,-99.97,-99.97 % less time of default solver time,3885.55922352916
6827.318,62951460,24.8499,2,19.77358,49955.62,37052868,g7jac060,0.00036383,fair,good,2.7435,-99.99,-99.99 % less time of default solver time,7540.609625374488
3190.871,2942.475,6.730955,3,6.730955,3.396799,32168839,TSOPF_RS_b162_c1,0.00027013,fair,good,0.00027,0.05,0.05 % more time of default solver time,0.9995187502313702
3190.871,2942.475,6.730955,3,6.730955,3.396799,36564232,TSOPF_RS_b162_c1,0.00039721,fair,bad,0.00027,47.11,47.11 % more time of default solver time,0.6797411948339669
192.2968,4605960,22.25839,1,22.25833,1,37052868,cz20468,0.00082397,fair,good,4.1895,-99.98,-99.98 % less time of default solver time,5084.529776569535
26578.7,120696,18.97533,1,17.60487,225.3689,45869639,c-56,0.00037503,fair,good,0.000701,-46.5,-46.5 % less time of default solver time,1.869183798629443
2344.653,1471697,18.02107,2,18.02107,146252.3,37052868,jan99jac100,0.00047898,fair,good,0.01271,-96.23,-96.23 % less time of default solver time,26.53555472044762
2344.653,572.4558,8.68914,2,8.089644,32.01019,37052868,jan99jac100sc,0.0010629,fair,good,0.1683,-99.37,-99.37 % less time of default solver time,158.34038950042336
28475.76,84608.88,19.83686,1,18.2338,11026330,45869639,c-57,0.00037789,fair,good,0.000714,-47.07,-47.07 % less time of default solver time,1.8894387255550558
531.1134,12208740,21.60955,2,18.71334,1.934897,37052868,mark3jac080,0.00072694,fair,good,6.6135,-99.99,-99.99 % less time of default solver time,9097.724709054391
531.1134,2097152,9.976185,2,13.15285,5918.965,37052868,mark3jac080sc,0.00065589,fair,good,6.7214,-99.99,-99.99 % less time of default solver time,10247.754958910793
2619.653,34.01084,112.549,1,112.549,1.355782,32168839,lhr10,0.00033092,fair,good,0.000331,-0.02,-0.02 % less time of default solver time,1.0002417502719692
2619.653,34.01084,112.549,1,112.549,1.355782,36564232,lhr10,0.00033593,fair,good,0.000331,1.49,1.49 % more time of default solver time,0.9853243235197809
2619.653,34.01184,300.0004,1,300.0004,1.355457,37052868,lhr10c,0.00069904,fair,bad,0.000487,43.54,43.54 % more time of default solver time,0.6966697184710461
2718.835,34.01184,300.0004,1,300.0004,1.232058,37052868,lhr11c,0.00062203,good,fair,0.000334,86.24,86.24 % more time of default solver time,0.5369515939745672
153.7477,328.0752,5.424376,1,5.392618,2898.812,32168839,wathen100,0.00094223,fair,bad,0.000942,0.02,0.02 % more time of default solver time,0.9997558982414061
153.7477,328.0752,5.424376,1,5.392618,2898.812,7285382,wathen100,0.00071812,fair,good,0.000942,-23.77,-23.77 % less time of default solver time,1.3117584804768005
10358.63,1389.099,13.59389,3,13.59389,3.67316,32168839,TSOPF_RS_b39_c7,0.00033712,fair,good,0.000337,0.04,0.04 % more time of default solver time,0.9996440436639772
10358.63,1389.099,13.59389,3,13.59389,3.67316,36564232,TSOPF_RS_b39_c7,0.00046611,fair,bad,0.000337,38.31,38.31 % more time of default solver time,0.7230052991783056
849.6811,8129.613,59.48493,2,57.87321,4.90858,32168839,onetone2,0.00068784,fair,good,0.000688,-0.02,-0.02 % less time of default solver time,1.0002326122354037
849.6811,8129.613,59.48493,2,57.87321,4.90858,36564232,onetone2,0.00058699,fair,good,0.000688,-14.68,-14.68 % less time of default solver time,1.1720812961038518
849.6811,8129.613,59.48493,2,57.87321,4.90858,37052868,onetone2,0.00070095,fair,good,0.000688,1.88,1.88 % more time of default solver time,0.9815250731150582
836.108,340858.3,10.57672,1,10.58338,250639.5,89269801,airfoil_2d,0.021591,fair,good,0.022197,-2.73,-2.73 % less time of default solver time,1.028067250243157
836.108,340858.3,10.57672,1,10.58338,250639.5,32168839,airfoil_2d,0.022197,fair,bad,0.022197,0.0,0.0 % less time of default solver time,1.0
836.108,340858.3,10.57672,1,10.58338,250639.5,32168837,airfoil_2d,0.016648,fair,good,0.022197,-25.0,-25.0 % less time of default solver time,1.3333133109082174
836.108,340858.3,10.57672,1,10.58338,250639.5,11256941,airfoil_2d,0.026097,fair,bad,0.022197,17.57,17.57 % more time of default solver time,0.8505575353488908
836.108,340858.3,10.57672,1,10.58338,250639.5,36564232,airfoil_2d,0.025954,fair,bad,0.022197,16.93,16.93 % more time of default solver time,0.855243893041535
836.108,340858.3,10.57672,1,10.58338,250639.5,69654763,airfoil_2d,0.023143,fair,bad,0.022197,4.26,4.26 % more time of default solver time,0.9591237091129068
836.108,340858.3,10.57672,1,10.58338,250639.5,36025721,airfoil_2d,0.019613,fair,good,0.022197,-11.64,-11.64 % less time of default solver time,1.131749349920971
2344.653,572.4558,8.38811,2,8.089644,32.02051,37052868,jan99jac120sc,0.001271,fair,good,0.53986,-99.76,-99.76 % less time of default solver time,424.75216365066876
2344.653,1900653,18.02107,2,18.02107,6.50187,37052868,jan99jac120,0.00068998,fair,good,0.032542,-97.88,-97.88 % less time of default solver time,47.163685903939246
751.1841,1.221141,18.62187,1,18.62187,1.532423,32168839,t3dl_a,0.00097775,good,fair,0.000978,-0.03,-0.03 % less time of default solver time,1.000255689082076
751.1841,1.221141,18.62187,1,18.62187,1.532423,32168837,t3dl_a,0.00078583,good,fair,0.000978,-19.65,-19.65 % less time of default solver time,1.2445439853403408
751.1841,1.221141,18.62187,1,18.62187,1.532423,36025721,t3dl_a,0.00097299,good,fair,0.000978,-0.51,-0.51 % less time of default solver time,1.0051490765578268
751.1841,1.221141,18.62187,1,18.62187,1.532423,37052868,t3dl_a,0.00076413,good,fair,0.000978,-21.87,-21.87 % less time of default solver time,1.279886930234384
751.1841,1.221141,18.62187,1,18.62187,4986.502,45869639,t3dl,0.00039601,fair,good,0.000955,-58.53,-58.53 % less time of default solver time,2.411555263755966
751.1841,1.221141,18.62187,1,18.62187,4986.502,32168839,t3dl,0.00095487,good,fair,0.000955,-0.01,-0.01 % less time of default solver time,1.0001361441871668
751.1841,1.221141,18.62187,1,18.62187,4986.502,32168837,t3dl,0.0015001,good,fair,0.000955,57.08,57.08 % more time of default solver time,0.6366242250516632
751.1841,1.221141,18.62187,1,18.62187,4986.502,36025721,t3dl,0.00079179,good,fair,0.000955,-17.09,-17.09 % less time of default solver time,1.2061278874449033
751.1841,1.221141,18.62187,1,18.62187,4986.502,37052868,t3dl,0.00054193,fair,bad,0.000955,-43.25,-43.25 % less time of default solver time,1.7622202129426308
531.1134,12208740,21.60955,2,18.71334,1.977884,37052868,mark3jac100,0.001611,fair,good,8.3513,-99.98,-99.98 % less time of default solver time,5183.923029174426
531.1134,2097152,9.976185,2,13.15285,7249.37,32168839,mark3jac100sc,0.0031881,fair,bad,0.003188,0.0,0.0 % less time of default solver time,0.9999686333552898
531.1134,2097152,9.976185,2,13.15285,7249.37,36025721,mark3jac100sc,0.0026951,fair,good,0.003188,-15.46,-15.46 % less time of default solver time,1.1828874624318206
531.1134,2097152,9.976185,2,13.15285,7249.37,37052868,mark3jac100sc,0.0024188,fair,good,0.003188,-24.13,-24.13 % less time of default solver time,1.3180089300479576
6827.318,93360220,25.32251,2,19.77358,34565.42,37052868,g7jac080,0.00054502,fair,good,4.8277,-99.99,-99.99 % less time of default solver time,8857.840079263146
6827.318,108627.7,17.6835,2,17.72205,57.76688,37052868,g7jac080sc,0.0028307,fair,good,5.3656,-99.95,-99.95 % less time of default solver time,1895.5028791465008
207.3176,6.137601,21.88374,24,21.88374,7001.199,45869639,raefsky1,0.0086434,fair,good,0.007827,10.43,10.43 % more time of default solver time,0.9055464284887891
207.3176,6.137601,21.88374,24,21.88374,7001.199,32168839,raefsky1,0.0078275,fair,good,0.007827,0.01,0.01 % more time of default solver time,0.9999361226445227
207.3176,6.921513,21.49807,24,21.49807,3465.853,45869639,raefsky2,0.016022,fair,good,0.013656,17.33,17.33 % more time of default solver time,0.8523280489327174
207.3176,6.921513,21.49807,24,21.49807,3465.853,32168839,raefsky2,0.013656,fair,good,0.013656,0.0,0.0 % less time of default solver time,1.0
207.3176,6.921513,21.49807,24,21.49807,3465.853,32168837,raefsky2,0.021045,fair,bad,0.013656,54.11,54.11 % more time of default solver time,0.648895224518888
207.3176,6.921513,21.49807,24,21.49807,3465.853,36564232,raefsky2,0.020049,fair,bad,0.013656,46.81,46.81 % more time of default solver time,0.681131228490199
29452.07,3100350,14.29831,1,17.23892,2837443000,32168839,c-62,0.0010149,fair,bad,0.001015,-0.01,-0.01 % less time of default solver time,1.0000985318750617
29452.07,3100350,14.29831,1,17.23892,2837443000,29030070,c-62,0.0010788,fair,bad,0.001015,6.29,6.29 % more time of default solver time,0.9408602150537635
29452.07,3100350,14.29831,1,17.23892,2837443000,37052868,c-62,0.0007,fair,good,0.001015,-31.03,-31.03 % less time of default solver time,1.4500000000000002
153.7477,328.0009,4.723987,1,4.78357,1282.281,32168839,wathen120,0.00088406,fair,good,0.000884,0.01,0.01 % more time of default solver time,0.9999321313033053
153.7477,328.0009,4.723987,1,4.78357,1282.281,32168837,wathen120,0.00089788,fair,good,0.000884,1.57,1.57 % more time of default solver time,0.9845413641021072
2001.442,106752800,9.833284,2,5.777977,2.713555,32168839,sinc12,0.00059104,fair,bad,0.000591,0.01,0.01 % more time of default solver time,0.9999323226854359
2001.442,106752800,9.833284,2,5.777977,2.713555,36564232,sinc12,0.00056505,fair,bad,0.000591,-4.39,-4.39 % less time of default solver time,1.0459251393681976
2001.442,106752800,9.833284,2,5.777977,2.713555,37052868,sinc12,0.00040102,fair,good,0.000591,-32.15,-32.15 % less time of default solver time,1.473741958007082
3481.943,34.01184,300.0004,1,300.0004,1.311383,32168839,lhr14c,0.00065398,fair,bad,0.000654,-0.0,-0.0 % less time of default solver time,1.000030581974984
3481.943,34.01084,225.8378,1,225.8378,1.311844,36564232,lhr14,0.00065899,fair,bad,0.00097,-32.06,-32.06 % less time of default solver time,1.4719494984749388
3693.732,30119.95,22.07428,1,20.89415,1.825854,37052868,1win,0.0005219,fair,good,5.2176,-99.99,-99.99 % less time of default solver time,9997.317493772754
57.75926,9.07655,19.87968,1,19.87968,4.419455,32168839,inlet,0.00056815,fair,good,0.000568,0.03,0.03 % more time of default solver time,0.999735985215172
57.75926,9.07655,19.87968,1,19.87968,4.419455,36564232,inlet,0.00066805,fair,good,0.000568,17.61,17.61 % more time of default solver time,0.8502357607963477
57.75926,9.07655,19.87968,1,19.87968,4.419455,37052868,inlet,0.00069499,fair,good,0.000568,22.36,22.36 % more time of default solver time,0.8172779464452726
6721.03,67963.69,32.88357,1,32.95132,1.871946,45869639,cbuckle,0.00049615,fair,good,0.001799,-72.42,-72.42 % less time of default solver time,3.625919580771944
6735.32,288,0,1,0,3.861687,29030070,cyl6,0.0010619,fair,bad,0.001858,-42.85,-42.85 % less time of default solver time,1.7496939448158961
6735.32,288,0,1,0,3.861687,37052868,cyl6,0.000705,fair,good,0.001858,-62.06,-62.06 % less time of default solver time,2.6354609929078014
3990.066,32.88418,7.212294,1,7.187846,1084.594,45869639,Pres_Poisson,0.00054908,fair,good,0.002024,-72.87,-72.87 % less time of default solver time,3.6861659503168944
2493.753,8130.323,59.48493,2,57.87321,4.908819,32168839,onetone1,0.00078511,fair,good,0.000785,0.01,0.01 % more time of default solver time,0.9998598922443989
2493.753,8130.323,59.48493,2,57.87321,4.908819,36564232,onetone1,0.00078797,fair,good,0.000785,0.38,0.38 % more time of default solver time,0.9962308209703414
2493.753,8130.323,59.48493,2,57.87321,4.908819,37052868,onetone1,0.0009408,fair,good,0.000785,19.85,19.85 % more time of default solver time,0.8343962585034014
3331.368,47.57771,13.61307,1,13.60808,2.911578,45869639,Si5H12,0.00054598,fair,good,0.001352,-59.62,-59.62 % less time of default solver time,2.476281182460896
16291.27,814.2132,10,5,10,173.2792,37052868,viscoplastic2_C_4,0.00064111,fair,good,0.17054,-99.62,-99.62 % less time of default solver time,266.007393427025
16291.27,8141.743,11,5,11,173.3017,37052868,viscoplastic2_C_5,0.00063992,fair,good,0.17968,-99.64,-99.64 % less time of default solver time,280.7850981372672
16291.27,81.4602,9,5,9,173.334,29030070,viscoplastic2_C_3,0.0011251,fair,bad,0.13963,-99.19,-99.19 % less time of default solver time,124.10452404230736
16291.27,81.4602,9,5,9,173.334,37052868,viscoplastic2_C_3,0.00078607,fair,good,0.13963,-99.44,-99.44 % less time of default solver time,177.63049092320023
6827.318,138457900,25.59061,2,19.77358,9874.285,29030070,g7jac100,0.0014141,fair,bad,4.0286,-99.96,-99.96 % less time of default solver time,2848.8791457464113
6827.318,138457900,25.59061,2,19.77358,9874.285,37052868,g7jac100,0.0010011,fair,good,4.0286,-99.98,-99.98 % less time of default solver time,4024.173409249825
6827.318,108674,17.41085,2,17.72205,193.9769,37052868,g7jac100sc,0.0040908,fair,good,7.179,-99.94,-99.94 % less time of default solver time,1754.9134643590494
4273.444,34.01184,319.1313,1,319.1317,1.073752,32168839,lhr17c,0.001003,fair,good,0.001003,0.0,0.0 % less time of default solver time,1.0
4273.444,34.01184,319.1313,1,319.1317,1.073752,29030070,lhr17c,0.001054,fair,bad,0.001003,5.08,5.08 % more time of default solver time,0.9516129032258064
4273.444,34.01184,319.1313,1,319.1317,1.073752,36564232,lhr17c,0.00078297,fair,good,0.001003,-21.94,-21.94 % less time of default solver time,1.28101970701304
4273.444,34.01184,319.1313,1,319.1317,1.073752,37052868,lhr17c,0.00077915,fair,good,0.001003,-22.32,-22.32 % less time of default solver time,1.2873002631072321
4273.444,34.01084,319.1313,1,319.1313,1.07371,32168839,lhr17,0.0010798,fair,bad,0.00108,-0.02,-0.02 % less time of default solver time,1.00018521948509
4273.444,34.01084,319.1313,1,319.1313,1.07371,29030070,lhr17,0.00106,fair,bad,0.00108,-1.85,-1.85 % less time of default solver time,1.0188679245283019
4273.444,34.01084,319.1313,1,319.1313,1.07371,36564232,lhr17,0.00080109,fair,good,0.00108,-25.83,-25.83 % less time of default solver time,1.3481631277384565
4273.444,34.01084,319.1313,1,319.1313,1.07371,37052868,lhr17,0.00078392,fair,good,0.00108,-27.41,-27.41 % less time of default solver time,1.3776916011837943
249.1577,18404410,20.45239,1,20.45239,2.389409,37052868,cz40948,0.0019121,fair,good,8.9254,-99.98,-99.98 % less time of default solver time,4667.852099785576
4354.824,197392.6,67.92974,1,65.96292,7.032876,32168839,GT01R,0.0042589,fair,good,0.004259,-0.0,-0.0 % less time of default solver time,1.0000234802413768
4354.824,197392.6,67.92974,1,65.96292,7.032876,37052868,GT01R,0.0034714,fair,good,0.004259,-18.49,-18.49 % less time of default solver time,1.2268825257821052
3150.77,18.43538,23.44316,2,23.90546,1.287311,37052868,ted_A,0.00063705,fair,good,6.263,-99.99,-99.99 % less time of default solver time,9831.253433796404
16611.6,652456.5,22.1473,2,22.1473,116374.7,37052868,rajat15,0.0011511,fair,good,0.003519,-67.29,-67.29 % less time of default solver time,3.057075840500391
2384.389,28.84677,12.3596,1,12.3596,3.272459,45869639,Si10H16,0.0006671,fair,good,0.001817,-63.29,-63.29 % less time of default solver time,2.723729575775746
7787.034,168,0,1,0,10.72919,45869639,tube2,0.00071001,fair,good,0.001447,-50.93,-50.93 % less time of default solver time,2.0379994647962705
6827.318,242717800,26.10612,2,19.77358,17275.94,37052868,g7jac120,0.00091314,fair,good,5.2736,-99.98,-99.98 % less time of default solver time,5775.237093983398
6827.318,108619.2,17.56695,2,17.89277,274.3253,29030070,g7jac120sc,0.01145,fair,bad,10.208,-99.89,-99.89 % less time of default solver time,891.528384279476
6827.318,108619.2,17.56695,2,17.89277,274.3253,37052868,g7jac120sc,0.007899,fair,good,10.208,-99.92,-99.92 % less time of default solver time,1292.3154829725281
1913.373,6743057000,27.93371,1,27.42213,1173.671,45869639,gyro,0.00077701,fair,good,0.001858,-58.18,-58.18 % less time of default solver time,2.3912176162468954
1913.373,6743057000,27.93371,1,27.42213,1174.046,45869639,gyro_k,0.00078416,fair,good,0.001594,-50.81,-50.81 % less time of default solver time,2.0327484186900633
1545.814,1.000025,5.430405,4,5.430405,5.744924,32168839,psmigr_2,0.00071001,fair,good,0.00071,0.0,0.0 % less time of default solver time,0.9999859156913283
1545.814,1.000025,5.430405,4,5.430405,5.744924,29030070,psmigr_2,0.00087786,fair,good,0.00071,23.64,23.64 % more time of default solver time,0.8087849998860867
1545.814,1.000025,5.430405,4,5.430405,5.744924,36564232,psmigr_2,0.00069809,fair,good,0.00071,-1.68,-1.68 % less time of default solver time,1.017060837427839
1545.814,1.000025,5.430405,4,5.430405,5.744924,37052868,psmigr_2,0.00093317,fair,bad,0.00071,31.43,31.43 % more time of default solver time,0.7608474340152385
6125.161,19.2483,19.79436,8,19.79436,1.404683,32168839,e40r0100,0.0014811,fair,bad,0.001481,0.01,0.01 % more time of default solver time,0.9999324826142731
6125.161,19.2483,19.79436,8,19.79436,1.404683,36564232,e40r0100,0.00094795,fair,good,0.001481,-35.99,-35.99 % less time of default solver time,1.5623186876944986
6125.161,19.2483,19.79436,8,19.79436,1.404683,37052868,e40r0100,0.0010521,fair,good,0.001481,-28.96,-28.96 % less time of default solver time,1.4076608687387129
6737.537,1,1.865141,3,1.865141,10.06588,45869639,cage11,0.0044229,fair,good,0.005368,-17.61,-17.61 % less time of default solver time,1.2136833299418934
6737.537,1,1.865141,3,1.865141,10.06588,32168839,cage11,0.005368,fair,good,0.005368,0.0,0.0 % less time of default solver time,1.0
6737.537,1,1.865141,3,1.865141,10.06588,36564232,cage11,0.0066218,fair,bad,0.005368,23.36,23.36 % more time of default solver time,0.8106557129481411
6827.318,535673000,26.32059,2,19.77358,8018.001,37052868,g7jac140,0.001231,fair,good,10.915,-99.99,-99.99 % less time of default solver time,8866.774979691307
6827.318,108680,17.58501,2,18.1938,18.41862,37052868,g7jac140sc,0.0056849,fair,good,10.891,-99.95,-99.95 % less time of default solver time,1915.7768826188676
3080.034,300497000,10.31838,2,6.291495,2.826389,32168839,sinc15,0.00076389,fair,good,0.000764,-0.01,-0.01 % less time of default solver time,1.0001439997905457
3080.034,300497000,10.31838,2,6.291495,2.826389,36564232,sinc15,0.001049,fair,bad,0.000764,37.3,37.3 % more time of default solver time,0.7283126787416587
3080.034,300497000,10.31838,2,6.291495,2.826389,37052868,sinc15,0.00092506,fair,good,0.000764,21.08,21.08 % more time of default solver time,0.8258923745486779
10596.47,2942.475,13.4054,3,13.4054,3.497701,32168839,TSOPF_RS_b162_c3,0.0011408,fair,good,0.001141,-0.02,-0.02 % less time of default solver time,1.0001753155680226
10596.47,2942.475,13.4054,3,13.4054,3.497701,29030070,TSOPF_RS_b162_c3,0.001543,fair,bad,0.001141,35.23,35.23 % more time of default solver time,0.7394685677252106
10596.47,2942.475,13.4054,3,13.4054,3.497701,36564232,TSOPF_RS_b162_c3,0.001123,fair,good,0.001141,-1.58,-1.58 % less time of default solver time,1.0160284951024043
10596.47,2942.475,13.4054,3,13.4054,3.497701,37052868,TSOPF_RS_b162_c3,0.00098896,fair,good,0.001141,-13.33,-13.33 % less time of default solver time,1.1537372593431483
315.2407,729364000,20.04573,1,20.96626,70.65166,32168839,Zd_Jac6_db,0.001451,fair,bad,0.001451,0.0,0.0 % less time of default solver time,1.0
315.2407,729364000,20.04573,1,20.96626,70.65166,36564232,Zd_Jac6_db,0.0010021,fair,good,0.001451,-30.94,-30.94 % less time of default solver time,1.4479592855004493
315.2407,729364000,20.04573,1,20.96626,70.65166,37052868,Zd_Jac6_db,0.001163,fair,good,0.001451,-19.85,-19.85 % less time of default solver time,1.247635425623388
4088.432,64.34781,12.69067,1,12.69067,3.379986,45869639,SiO,0.0011849,fair,good,0.002576,-54.0,-54.0 % less time of default solver time,2.1740231243142882
315.424,2683045000,24.49135,1,24.45394,703.2754,32168839,Zd_Jac2_db,0.001087,fair,good,0.001087,0.0,0.0 % less time of default solver time,1.0
315.424,2683045000,24.49135,1,24.45394,703.2754,36564232,Zd_Jac2_db,0.001308,fair,good,0.001087,20.33,20.33 % more time of default solver time,0.8310397553516821
315.424,2683045000,24.49135,1,24.45394,703.2754,37052868,Zd_Jac2_db,0.0012939,fair,good,0.001087,19.03,19.03 % more time of default solver time,0.840095834299405
1068.327,1347558,8.405513,56,9.03683,1288.836,29030070,heart2,0.00090289,fair,good,10.062,-99.99,-99.99 % less time of default solver time,11144.214688389504
1068.327,1347558,8.405513,56,9.03683,1288.836,37052868,heart2,0.0010471,fair,good,10.062,-99.99,-99.99 % less time of default solver time,9609.397383248972
1068.327,1394711,9.490537,56,7.745396,1335.685,29030070,heart3,0.0014439,fair,bad,8.4108,-99.98,-99.98 % less time of default solver time,5825.05713692084
1068.327,1394711,9.490537,56,7.745396,1335.685,37052868,heart3,0.0010111,fair,good,8.4108,-99.99,-99.99 % less time of default solver time,8318.465038077342
28344.85,1389.099,13.59389,3,13.59389,3.658075,32168839,TSOPF_RS_b39_c19,0.001744,fair,bad,0.001744,0.0,0.0 % less time of default solver time,1.0
28344.85,1389.099,13.59389,3,13.59389,3.658075,36564232,TSOPF_RS_b39_c19,0.001313,fair,good,0.001744,-24.71,-24.71 % less time of default solver time,1.3282559025133285
315.2407,2667452000,22.18478,1,22.25295,367.9052,32168839,Zd_Jac3_db,0.0012071,fair,good,0.001207,0.01,0.01 % more time of default solver time,0.9999171568221357
315.2407,2667452000,22.18478,1,22.25295,367.9052,36564232,Zd_Jac3_db,0.0010769,fair,good,0.001207,-10.78,-10.78 % less time of default solver time,1.1208097316371064
315.2407,2667452000,22.18478,1,22.25295,367.9052,37052868,Zd_Jac3_db,0.0012109,fair,good,0.001207,0.32,0.32 % more time of default solver time,0.9967792550995127
4280.93,34.01184,300.0004,1,300.0004,1.086155,32168839,lhr34c,0.001476,fair,good,0.001476,0.0,0.0 % less time of default solver time,1.0
4280.93,34.01184,300.0004,1,300.0004,1.086155,36564232,lhr34c,0.001503,fair,good,0.001476,1.83,1.83 % more time of default solver time,0.9820359281437127
4280.93,34.01184,300.0004,1,300.0004,1.086155,37052868,lhr34c,0.0012441,fair,good,0.001476,-15.71,-15.71 % less time of default solver time,1.1863998070894624
4280.93,34.01084,37.91649,1,37.91649,1.088403,32168839,lhr34,0.0014861,fair,good,0.001486,0.01,0.01 % more time of default solver time,0.9999327097772693
4280.93,34.01084,37.91649,1,37.91649,1.088403,36564232,lhr34,0.0012429,fair,good,0.001486,-16.36,-16.36 % less time of default solver time,1.1955909566336793
14332.1,2942.475,13.4054,3,13.4054,3.39934,32168839,TSOPF_RS_b162_c4,0.0014691,fair,good,0.001469,0.01,0.01 % more time of default solver time,0.9999319311142876
14332.1,2942.475,13.4054,3,13.4054,3.39934,36564232,TSOPF_RS_b162_c4,0.0011802,fair,good,0.001469,-19.66,-19.66 % less time of default solver time,1.2447042874089138
14332.1,2942.475,13.4054,3,13.4054,3.39934,37052868,TSOPF_RS_b162_c4,0.0013011,fair,good,0.001469,-11.43,-11.43 % less time of default solver time,1.1290446545230959
3768.24,2832902000,17.45223,18,17.45223,2,36564232,fp,0.048132,fair,good,15.068,-99.68,-99.68 % less time of default solver time,313.0557633175434
