lambda-max-by-magnitude-im,right-bandwidth,avgdistfromdiag,symmetry,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,n-struct-unsymm,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,symmetry-snorm,symmetry-fanorm,symmetry-fsnorm,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,nnzeros,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,lambda-max-by-real-part-im,colour-offsets,n-colours,relsymm,diagonal-variance,departure,nnzlow,n-nonzero-diags,sigma-max,dummy-rows-kind,kappa,n-ritz-values,colour-set-sizes,sigma-diag-dist,symmetry-anorm,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lee95-bound,lambda-max-by-real-part-re,nnzdia,trace-asquared, solver,solver_name,pc_name, class
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,80361464,bcgs,asm,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,80361465,bcgs,asm,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,49834420,tcqmr,asm,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,1216556,ibcgs,jacobi ,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,38678404,bicg,ilu,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,38678401,bicg,ilu,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,38678402,bicg,ilu,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,38678403,bicg,ilu,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,32874610,lgmres,icc,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,44114477,bicg,icc,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,44114476,bicg,icc,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,36564233,bicg,asm,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,44114478,bicg,icc,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,75830645,ibcgs,asm,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,75830644,ibcgs,asm,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,75830647,ibcgs,asm,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,75830646,ibcgs,asm,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,85490471,chebyshev,ilu,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,85490472,chebyshev,ilu,bad
?,497,14,?,18,6,30,?,14,-1.040077,?,38667,2.376319,173.5139,83842,-0.7071068,?,494,3.224218,2.378574,497,36688,?,0.6118894,-5.954728,?,?,3.758131,35.71104,68.29877,?,0.01632747,25.16861,3634.623,?,83842,5940,494,0.25,-3634.478,1,?,25.16861,5940,?,?,11,0.562415,0.2600055,46.74308,39235,72,2.51975,1,768.1103,12,?,79039.03,2.363506,0.8742766,0.8141487,-0.857954,77.0714,5.954728,50.50303,0.01632747,5940,3389.444,37052868,lsqr,asm,good
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,88865078,fgmres,ilu,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,89565283,lsqr,jacobi ,good
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,47942864,chebyshev,asm,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,47942865,chebyshev,asm,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,47942866,chebyshev,asm,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,49834419,tcqmr,asm,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,49834418,tcqmr,asm,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,75830647,ibcgs,asm,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,29553941,bcgs,ilu,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,29553944,bcgs,ilu,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,91036839,bcgs,bjacobi ,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,53362206,bicg,jacobi ,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,32874609,lgmres,icc,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,45869637,fgmres,asm,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,18524981,ibcgs,bjacobi ,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,80361465,bcgs,asm,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,69654760,tfqmr,ilu,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,12321508,fgmres,bjacobi ,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,89269804,lgmres,asm,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,19932324,tcqmr,ilu,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,59072882,bcgs,icc,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,59072881,bcgs,icc,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,80361466,bcgs,asm,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,80361464,bcgs,asm,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,18868444,ibcgs,ilu,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,29030070,lsqr,ilu,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,91068410,chebyshev,icc,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,1216556,ibcgs,jacobi ,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,64278029,lgmres,jacobi ,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,26415433,fgmres,icc,bad
?,22501,45,?,1,3,112,?,45,55050.08,?,533324,64115.13,11619.32,1018310,1,?,22497,118979.7,69015.79,22501,359402,?,1229.916,-110413.8,?,?,119592.4,693603.4,1011758,?,55050.08,24.37608,27746910,?,1018310,22560,22497,0.5454545,-13448750,1,?,23.7436,22560,?,?,34,0.6470603,3736.73,974378.5,462426,960,82346.32,?,11.2332,11,?,396819800,59668.54,52618.83,4592.462,2431.258,1226678,121540.2,980903.4,55050.08,22560,5.43E+11,5890863,ibcgs,icc,bad
